Time              Gyro_X     Gyro_Y     Gyro_Z    Accel_X    Accel_Y    Accel_Z
372901.952700  -14.87112    5.04020   -0.94951    0.42788    0.55012    9.23828
372901.962700  -13.62230    7.64074    1.20138    0.32684   -0.11974    8.81953
372901.972700   -8.91803   10.01570    2.00873    0.33113   -0.72274    7.78628
372901.982700   -3.86695   11.83318    3.92098    0.44709   -1.10114    7.26595
372901.992700    3.81945   13.44852    7.35363   -0.01505   -0.60730    8.51538
372902.002700   10.27153   11.05831    8.71177   -0.74003   -0.58053    8.48905
372902.012700   13.58443    9.79483    8.36272   -0.26609   -0.17793    8.88421
372902.022700   14.90177    7.60871    7.03283   -1.36212   -0.24747    9.25531
372902.032700   14.91827    8.68742    3.89938   -2.57248    0.54453    9.23317
372902.042700   12.49042    9.36064    1.87025   -2.03668    0.16949   10.15369
372902.052700    8.35510   12.28427    1.43463   -1.16604    0.43995   11.10813
372902.062700    0.06509   10.49349   -0.26138   -0.76090    0.46032   11.96823
372902.072700   -6.43157    9.44263   -4.25530   -2.35878    0.24564   12.61559
372902.082700  -12.63297   11.00681   -6.34545   -2.11728    0.36412   12.48425
372902.092700  -14.49153   14.45212   -5.49060   -1.12032   -0.70304   11.05993
372902.102700  -14.17641   14.84155   -3.31594   -0.72567   -1.09532    8.92881
372902.112700  -10.51017    9.29085   -0.86677    0.31075   -1.49089    8.36966
372902.122700   -2.98797    5.64638    3.36934    0.46075   -1.66621    7.84500
372902.132700    6.35158    3.40979    7.90172   -1.28552   -1.23041    7.98761
372902.142700   10.99804    2.50159   10.56225   -1.02881   -1.11200    9.01569
372902.152700   14.43367    2.36632   12.51156   -0.68550   -0.84396    9.38042
372902.162700   14.18930    0.72055   12.24881   -1.69069   -0.14485    9.90021
372902.172700   11.41206   -2.81259    9.87395   -2.28132    0.38617   10.64658
372902.182700    8.53518   -1.26727   10.91296   -1.06429    0.70904   11.25555
372902.192700    4.31655   -2.51815    8.05269   -3.38463    0.72683   11.94410
372902.202700   -0.89032   -3.10205    2.06070   -2.56165    1.51907   10.88970
372902.212700   -7.17120   -5.52715    0.39230   -0.94877    1.05162   10.02141
372902.222700   -8.86601   -5.61120   -1.01620   -1.91982    0.79669    9.14774
372902.232700  -11.64033   -8.51839   -3.79057   -2.51495    0.64856    9.19772
372902.242700   -8.90245   -9.27527   -5.66002   -0.90765   -0.20612    8.85554
372902.252700   -5.44579  -10.26311   -5.19042   -0.59955    0.03493    8.58282
372902.262700   -5.54291  -12.32237   -5.28525   -1.09107   -0.04638    9.69662
372902.272700   -3.43368  -10.30035   -4.69694   -0.46248    0.40770   10.28217
372902.282700   -3.25205   -6.60638   -3.23240   -0.97312    0.72304   10.29682
372902.292700   -1.29695   -5.30834   -2.32054   -0.69621    0.41813    9.95967
372902.302700    0.60350   -6.77568   -1.02027    0.31972    0.50032    9.04524
372902.312700    1.49112  -11.06038   -0.22420    0.28333    0.19349    8.96408
372902.322700    6.27291  -10.51555    0.54958   -1.02597    0.22896    8.01532
372902.332700   10.40251   -9.20789    1.55919   -0.73146    0.46380    8.19265
372902.342700    9.87745  -10.60218    1.73881   -1.05667    0.35826   10.08503
372902.352700    9.78469  -11.90297    0.93994   -0.57964    0.68997   10.63192
372902.362700    4.30933  -15.03711    0.81629   -0.00362    0.86649   10.62032
372902.372700    2.62707  -16.87916   -0.49716   -1.08268    1.36199   10.57313
372902.382700    1.97120  -14.91782   -0.16146   -1.15590    0.86122    9.76647
372902.392700   -1.99659  -12.65142    2.67417    0.19686    0.09074   10.05087
372902.402700   -5.39990  -12.00925    2.25992   -0.08288    0.50264   10.18746
372902.412700   -8.02135  -12.84056    1.02021    0.79946    0.55126    9.72570
372902.422700   -4.27719   -8.67515    3.66716    0.23465   -0.48597   10.65866
372902.432700    0.16169   -0.96005    4.77302   -0.43729   -0.49700    8.84989
372902.442700    5.45450    2.52308    3.94132    0.07643   -0.36379    8.45467
372902.452700    8.90394    0.46278    3.77831    1.57149   -0.77700    8.28091
372902.462700   14.80660   -2.05445    4.10908    1.23524   -0.05121    8.54284
372902.472700   15.15107   -2.62117    4.72461    0.05091    0.38633   10.81812
372902.482700   16.32953   -0.63988    4.96898    0.02270    0.29943   10.94914
372902.492700   13.47832    2.47151    4.83851   -0.13203    0.60621   10.23972
372902.502700    7.47802    3.16307    2.86954   -0.09009    0.37235   10.33527
372902.512700    5.30330    5.08901    1.47433   -0.37262    0.81411   10.98383
372902.522700    0.59015    7.14335   -0.56156   -0.79371    0.79008   11.84162
372902.532700   -4.54946    9.43564   -1.98324   -0.46754    0.97911   10.96037
372902.542700   -8.39022   12.74711    0.72365   -0.36033    0.39300   10.32277
372902.552700  -10.16313   15.65275    2.56187   -0.98740   -0.06021   10.10593
372902.562700   -9.09714   14.46157   -0.43092   -1.37221    0.05458    9.76823
372902.572700   -7.50724   11.05069   -3.75751   -0.56184   -0.24213    8.91133
372902.582700   -5.87030   11.87403   -3.45024   -1.13716   -0.23606    7.80254
372902.592700   -5.75467    7.57169   -3.82799   -0.36760   -0.63629    8.02188
372902.602700   -2.41977    6.36986   -0.38205    0.62565   -0.23433    8.48401
372902.612700    3.10079    7.04899    1.96891   -1.18841   -0.36822    9.77301
372902.622700    3.55813    3.76439   -0.29043   -1.08080   -0.37804    9.65102
372902.632700    4.63557    5.15209   -1.02519   -1.08900   -0.17726    9.34785
372902.642700    2.72963    4.65912   -1.66948   -1.51235    0.03935   10.18264
372902.652700    1.65573    7.41929   -3.79195   -2.06980   -0.18067   11.58100
372902.662700    1.27953    9.54920   -7.18953   -2.48878    0.44864   10.50915
372902.672700   -0.60825    6.42274  -10.42394   -1.21978    0.25184    9.27895
372902.682700   -4.47898    3.85022  -10.90826   -1.25483   -0.46995    9.66960
372902.692700   -1.76889    2.69078  -11.07207   -1.39016   -0.06187    9.35076
372902.702700   -4.40891   -0.16186  -11.57128   -1.61797    0.26095   10.18202
372902.712700   -3.49550   -1.00067  -10.54661   -0.81568    0.01031    9.97118
372902.722700   -6.51040   -3.14800   -8.16958   -0.68025    0.12910   10.02512
372902.732700   -7.09436   -4.36760   -5.96426   -0.40273   -0.43891   10.22992
372902.742700   -3.03169   -4.51766   -3.09787   -0.65839   -0.74109    9.75754
372902.752700    3.34011    0.14977    0.88757   -0.37867   -0.74964   10.03739
372902.762700    8.85180    0.75716    2.06775   -0.41078   -0.26186   10.07450
372902.772700   11.15045    2.80171    1.97974   -0.48826    0.47961    9.32778
372902.782700    7.98119    2.68202    5.37360   -0.33388    0.59380   10.32107
372902.792700    8.08965    3.86030    6.78479   -0.53778    0.65238   10.31230
372902.802700    5.69990   -1.02124    6.58099   -0.26732    1.00419   10.71264
372902.812700    4.32056   -3.46594    7.25336   -0.82396    1.06974   10.53589
372902.822700   -1.62777   -7.80695    2.74991   -1.98231    1.03891    9.74568
372902.832700   -7.90521  -10.34670   -0.64842   -1.61391    1.25523   10.24430
372902.842700  -10.34149   -8.28686   -0.46559   -2.20731    1.54970   11.00176
372902.852700  -11.35419  -10.77304   -0.64572   -1.33611    1.25534    9.13747
372902.862700  -12.12843  -15.60410   -1.28560   -1.96056    0.73632    6.82767
372902.872700  -11.73435  -25.43921   -4.81760   -1.84896    0.65655    6.67060
372902.882700   -8.64794  -29.78922   -4.18311   -1.02261    0.09603    6.97368
372902.892700    0.75401  -25.79393    0.57324   -0.72025    0.10422    8.40221
372902.902700    0.33295  -26.35102    1.98054   -1.96181   -0.17412    9.19991
372902.912700    3.98830  -20.08039   -2.29332   -1.10576   -0.17364   11.74194
372902.922700    6.30867  -13.52673   -1.48052   -0.07351    0.37948   11.61712
372902.932700    6.67089   -7.57416   -0.04492   -0.55037    0.58357   11.93036
372902.942700    4.72060   -4.81978   -0.80483   -0.17628    0.56962   11.64612
372902.952700    2.50669   -3.09460   -1.50648   -0.12531    0.98119   10.94233
372902.962700    2.47770   -5.37028   -1.13360    0.84042    0.83548   10.95792
372902.972700    0.58894   -9.16257    0.66228    1.37608    0.33403   10.28320
372902.982700   -1.40438  -15.89820    4.79176    0.88202    0.22173    8.02066
372902.992700   -5.43983  -20.17470    4.57902   -0.15985   -0.05303    9.29726
372903.002700   -5.16986  -24.62830    2.21127    0.22504   -0.36541   10.33040
372903.012700    0.05804  -21.43773    2.82159    0.72171   -0.36021   10.56164
372903.022700    2.63354  -18.70111    3.36424    0.26916   -0.44061   10.06220
372903.032700    2.24244  -13.17001    3.31215    0.69171   -0.54613    9.43717
372903.042700    1.55965   -8.77754    2.13793    0.27725   -0.92060   11.41914
372903.052700    2.99668   -5.72477    0.95460   -0.03945   -0.43246   11.57769
372903.062700    7.30086   -2.33182    0.33856    0.36907   -0.00589   10.44924
372903.072700    8.49456    0.49836   -2.87413   -0.42916    0.32943    9.25663
372903.082700    6.57589    1.25037   -5.41554   -0.89536    0.12596    8.32455
372903.092700    5.63922    3.55583   -5.15284   -0.03776    0.58051    8.95316
372903.102700    7.59845    3.14136   -3.34264    0.45583    0.27139    8.21824
372903.112700   12.13588    1.86234   -2.71038    0.34756    0.25293    6.93825
372903.122700    7.08646   -3.60047   -0.94991    0.16512    0.59856    7.44570
372903.132700    3.13494   -5.58662    2.54525    0.90596    0.73677    8.62993
372903.142700   -1.11440   -8.21633    4.98393    0.12027    1.84048    9.30939
372903.152700   -8.35837  -12.53127    5.44934   -0.17482    1.08211   10.11286
372903.162700   -6.82032   -9.84874    3.35203   -0.06476    0.74835   10.48058
372903.172700  -11.36955   -8.75726    0.63999   -1.05027    0.05426   10.48107
372903.182700   -9.15672   -1.51834   -3.01015   -0.99636   -1.00387   10.83312
372903.192700   -6.28838    1.96800   -6.59274   -1.04800   -1.05664   11.11037
372903.202700   -1.66398    5.34123   -9.80841   -0.38685   -0.35632   10.78444
372903.212700    1.09893    3.48376  -11.24722    1.31733   -0.91191   10.77749
372903.222700    2.63721    0.33243  -10.17900    0.29540   -1.09497   10.81100
372903.232700    4.84321    1.46121   -9.13192   -0.70660   -0.21525    9.18643
372903.242700   11.17102    4.37115   -6.29973    0.73693   -0.17120    8.81824
372903.252700   15.48115    3.92425   -3.53521    1.02839   -0.26595    8.87654
372903.262700   13.76033    2.64884   -0.80122    1.65185    0.58577    8.46242
372903.272700    8.54446    1.84974    3.72228    0.77747    0.29391    9.89292
372903.282700    8.61643    5.25242    5.55454   -0.22453    0.67627   10.99770
372903.292700    4.11573    8.15422    5.98964    0.26341    1.08253   10.89870
372903.302700   -0.75590    8.49421    4.27719    0.14059    0.65403   11.04496
372903.312700   -3.76903    6.89950    0.96561   -1.21261    0.75446    9.70064
372903.322700   -7.42851    4.25794   -1.12128   -1.17342    0.33302    9.50437
372903.332700   -5.04512    3.48565   -2.12831   -0.81959   -0.24888    9.80567
372903.342700    0.40818   -0.10439   -5.32885   -0.30574   -0.35271    9.88744
372903.352700    2.74195    0.08600   -7.49194   -0.74868    0.02437   10.00935
372903.362700    6.81871    3.34493   -7.44421   -1.43914   -0.40139    9.42843
372903.372700    8.90004    4.28189   -7.08508   -0.34413   -0.25007    9.63537
372903.382700   10.74932    2.07617   -7.50368   -0.03204    0.57226    9.30517
372903.392700   12.38695    1.02840   -7.45813   -0.02679    0.56212    9.51181
372903.402700   11.76769    0.61381   -6.84765   -0.76355    1.02093   10.52135
372903.412700    8.50711    2.16819   -6.40320   -1.34318    1.13881    9.83063
372903.422700    6.73649    4.40146   -5.12665   -0.47586    1.02574    9.62863
372903.432700    1.80476    4.86670   -2.76670   -0.14020    1.36270   10.06718
372903.442700   -4.23152   -2.22657   -2.61865    1.38162    1.38348   10.09049
372903.452700   -6.72137   -4.89168   -0.05535    0.16544    1.53193    9.94304
372903.462700   -9.76670   -3.49642    1.55850   -1.08924    1.28734    9.50897
372903.472700  -11.51937   -3.46651    1.15760   -0.47211    1.01100    8.74740
372903.482700  -12.93275   -3.16702    0.38182    0.74097    0.79882    7.77177
372903.492700  -10.27961   -3.63519    0.89823    0.65227    0.59402    7.56420
372903.502700   -8.13548   -4.44804    1.45021   -0.36928    0.51202    8.17472
372903.512700   -2.27029   -2.88765    0.51870   -0.39544    0.11114    8.09845
372903.522700   -1.31545   -2.36437    2.36712   -0.75920    0.78095    9.30380
372903.532700   -1.27787   -1.02072   -1.76064   -1.65002    0.63081   11.82094
372903.542700   -5.30364   -6.64425   -6.27183   -0.46413    0.41803   12.64563
372903.552700   -8.27334   -2.72842   -8.64496    0.26456    0.02353   14.03815
372903.562700  -11.43836    1.30273   -6.30884   -0.65821   -0.37859   13.24168
372903.572700  -10.84409    5.50870   -4.07109    0.23310    0.40704   12.80768
372903.582700   -8.57414    5.46963   -3.74445    1.89937   -0.22684   11.59236
372903.592700   -6.69077    1.23472   -3.47751    1.27269    0.09549   10.58932
372903.602700   -5.51392   -2.11949   -3.59365    0.44054    0.52373    8.87108
372903.612700   -5.71216   -1.13474   -1.52602   -0.44109    0.51939    7.83297
372903.622700   -5.24572   -0.15470   -1.57901   -0.40445    0.84544    7.57100
372903.632700   -6.20754   -2.44607   -0.82053    0.44549    0.61225    7.95402
372903.642700   -5.96535   -6.72446   -0.12221    0.14532    0.47379    8.67895
372903.652700   -5.15404   -6.95462   -0.51715   -1.26623    0.35159    8.77127
372903.662700   -4.81216   -3.93341   -2.29687   -2.84429   -0.06392    8.85615
372903.672700   -2.08643    3.25973   -4.49646   -1.07142   -0.34057    8.46745
372903.682700   -0.71832    4.05517   -3.48318    0.37195   -0.00744    8.42266
372903.692700    1.34794    5.60662   -3.90941   -0.03653    0.11784    9.94486
372903.702700    2.96425    3.68131   -3.98750    0.21492    0.14797   10.53619
372903.712700    2.17919    4.78408    0.95397    1.37180    0.07339   10.86864
372903.722700    0.40680    4.56223    3.65232    0.58280    0.24219   10.14881
372903.732700   -3.38819    1.18499    1.82814   -0.64098    0.63487    9.85462
372903.742700   -7.60361   -3.19275    0.31788    0.84981    0.52398   10.75681
372903.752700  -10.03484   -5.91573    1.44213    0.43043   -0.06841   10.88920
372903.762700  -11.69086   -6.06092    1.58950   -0.81232   -0.40047   10.67599
372903.772700  -11.43698   -4.19674    0.71717    0.01043   -1.01510   10.14607
372903.782700   -9.78927   -2.32329    0.39706    0.44519   -1.21844    9.78526
372903.792700   -5.69503   -0.10772    1.74345    0.22136   -1.34344    9.50865
372903.802700    0.11425    2.33108    1.00462   -0.44288   -1.72624    9.23104
372903.812700    5.23277    4.19812    0.05856   -0.25884   -1.14887    8.41897
372903.822700   10.87972    3.92052    0.78300    0.44524   -1.12929    8.24894
372903.832700   13.12812    1.43509    1.21421   -1.01036   -0.75721    9.38943
372903.842700   13.10188   -1.12277   -2.20010   -1.51227   -0.76098   10.06754
372903.852700   13.13013   -2.27791   -4.74294   -1.07207    0.63455    9.89287
372903.862700    9.07777   -1.93637   -6.13821   -1.04470    0.46051   10.97096
372903.872700    3.31135   -2.53918   -7.16002   -0.50550    0.71849   11.35794
372903.882700   -5.21810   -0.49080   -6.84238    0.54068    1.28724   11.24472
372903.892700  -11.24424   -0.07878   -5.55362    0.65018    0.64081   11.34989
372903.902700  -14.00676    2.58839   -1.72208    0.70359    0.19081   10.77670
372903.912700  -15.27116    2.01601    1.67361    1.14259   -0.32075   10.13998
372903.922700  -14.26951    0.36921    2.29086    0.74332   -0.41792   10.06644
372903.932700  -10.76456   -0.34251    3.63324    0.33529   -0.20953    9.95658
372903.942700   -6.79041    3.17516    5.17604   -0.59793   -0.33331    9.20615
372903.952700   -2.01097    4.88481    4.81290   -0.64328    0.03789    8.26506
372903.962700    2.05027    5.05481    4.06227    0.38274   -0.05168    8.26352
372903.972700    4.97780    2.70442    3.61147   -0.14336    0.23435    8.63196
372903.982700    8.57724    4.61890    2.60025   -0.91094    0.53072    8.43706
372903.992700    8.42827    4.88767    0.34057   -1.44513    0.30819    7.92089
372904.002700    8.63201    6.32752   -1.36450   -0.63770    0.24984    8.07123
372904.012700    9.86255    5.31516   -0.51125    0.89823    0.42412    9.47598
372904.022700   11.59775    3.84283   -0.86127   -0.40499    0.83011    9.76566
372904.032700   12.62117    5.01292   -1.61402   -0.53310    0.77193    9.03603
372904.042700   10.11282    6.37742   -1.50212   -0.20490    1.22591    8.55868
372904.052700    6.35341    5.33853   -0.88327    0.27764    0.90358    8.57599
372904.062700    3.03158    3.99226    0.38772    0.11492    1.03509    9.69345
372904.072700   -1.19754   -0.31031    2.70173    1.11984    0.41365   10.74144
372904.082700   -2.93521    0.19801    4.11894   -0.60355    0.37647   10.45630
372904.092700   -6.21126    0.57640    2.33457   -1.09078    0.15386   11.11208
372904.102700   -7.78569   -0.56293    2.84496    0.49748   -0.55513   12.89882
372904.112700   -6.10045    5.64764    5.21254    0.21361   -0.52552   11.82767
372904.122700   -2.69428    3.00597    5.84640    0.01111   -0.29751    9.90209
372904.132700    2.37141    6.90340    5.58869   -0.19167   -1.24299    9.80761
372904.142700    7.91673    7.36640    6.15855   -0.51348   -0.74153    8.62265
372904.152700   12.35606   10.18352    6.06436   -0.88002   -0.46112    8.35153
372904.162700   15.51656    8.61774    4.21261   -1.02857    0.27716    8.80874
372904.172700   12.24153    7.45705    1.49422   -1.29095    0.57327   10.43111
372904.182700    9.47094    5.20624    0.26562   -1.77167    0.69243   11.40182
372904.192700    4.85163    4.95248   -1.19605   -1.57831    0.68795   10.69732
372904.202700   -2.64380    2.00868   -2.60123   -1.41085    0.44979   11.56085
372904.212700   -4.23886    1.73188   -3.74015   -1.25838    0.26460   11.60759
372904.222700   -6.29022    0.87983   -4.41573   -1.38935    0.17503   10.56605
372904.232700   -7.57232   -0.28591   -1.79055    0.44435    0.06262   10.23418
372904.242700   -6.09152   -1.04158    1.94788    0.14554   -0.09256    9.21953
372904.252700   -5.04793   -2.71914    2.90169    0.16289   -0.19060    8.44865
372904.262700   -1.53765   -4.77543    3.22971    0.57983   -0.58470    8.90007
372904.272700    4.37912    0.19996    5.20251   -0.52155   -0.35464    7.64092
372904.282700    7.40319    2.72058    6.44893   -0.13308    0.22171    8.09918
372904.292700    8.04037    2.42630    6.87206    0.74307   -0.57273    8.87393
372904.302700    7.36268   -0.13189    6.28655   -0.62885    0.43178   10.24149
372904.312700    6.10280   -0.60722    2.47615   -1.30425    0.30080   11.16636
372904.322700    5.10202   -1.85976   -0.38159   -0.68670    0.30560   11.18478
372904.332700    0.98463   -0.91971   -0.76971   -0.81993    0.72701   11.00236
372904.342700   -3.44840    0.51308   -1.04559   -0.66366    0.33930   10.97549
372904.352700   -6.49201   -0.39110   -2.22004   -1.26541   -0.33545   10.99150
372904.362700   -5.56090   -1.80654   -3.80593   -0.88752   -0.38880   10.47677
372904.372700   -1.34800   -4.76174   -4.25014   -0.21165   -0.85852    9.36442
372904.382700    3.30207   -4.61197   -2.04225   -0.76312   -0.66128    8.31762
372904.392700    7.65729   -3.38160   -0.59307   -0.97646   -0.68883    8.06996
372904.402700    9.08562   -3.87875   -0.03581   -0.17335   -0.32489    9.18718
372904.412700   14.86631   -3.00236    2.93555    0.51504   -0.10337    8.74697
372904.422700   14.86018   -2.95692    6.41186    0.76295    0.64906    9.28346
372904.432700   14.50282   -2.51626    8.06089   -0.11164    0.25136    9.42050
372904.442700   12.85815   -1.29798    6.71168   -0.60644    1.22467    9.70920
372904.452700    7.25766    0.03804    6.66820    0.24826    1.59099   12.39244
372904.462700    4.99911    1.69023    3.63255   -0.61439    1.13809   12.15905
372904.472700   -1.83077    1.14385   -0.69219    0.02523    1.87050   10.84964
372904.482700   -7.64354    0.59840   -2.26788   -0.18507    1.20111   10.20813
372904.492700  -10.16060    2.69009   -1.63144   -0.61135    0.86435    9.56753
372904.502700   -8.87529    2.15902   -3.05398   -0.26215   -0.02186    9.66422
372904.512700   -4.17400   -0.32005   -4.35511    0.22787    0.19986    9.16626
372904.522700    2.96970   -1.44781   -2.57252    0.12255    0.00250    7.88787
372904.532700    3.03232   -0.84328   -1.05321   -0.17386    0.66454    8.35358
372904.542700    2.32311    1.66719    0.73029   -0.02929    1.11724   10.02112
372904.552700    1.88377    4.41647    2.72516   -0.25177    1.54207   10.57788
372904.562700   -1.72879    4.82448    3.73929   -0.24979    1.63018   10.12716
372904.572700   -5.26101    3.24838    3.49012    0.24893    1.56734    8.87739
372904.582700   -6.28621    2.87378    4.11389   -0.68098    0.83554    8.34046
372904.592700   -5.56147    3.24243    5.73284   -0.53987    0.51781    8.03777
372904.602700   -3.08085   -0.00900    5.31877    0.03453    0.22243    9.23051
372904.612700    0.07574    0.33438    4.26584   -0.05861    0.01606    9.18917
372904.622700    3.54151   -1.06633    5.84875    0.16979    0.19343    8.80920
372904.632700    4.68943    1.47886    6.53361   -1.44362    0.00325   10.36330
372904.642700    5.29155    3.03387    3.41088   -1.58972    0.15327   10.95289
372904.652700    6.19969    0.36566    3.80226    1.28980    0.49572   11.39121
372904.662700    3.97404    1.28543    7.12565    0.90830    0.00649   11.52393
372904.672700    4.44174    0.03323    8.15204   -0.77885    0.33736   10.74128
372904.682700    3.61588    5.58869    6.84106   -1.52503    0.06774   11.25764
372904.692700    4.38210    5.28737    4.48116   -0.00049    0.28131    9.95666
372904.702700    3.00104    5.26233    3.58236    0.06716    0.50066    8.94352
372904.712700   -0.49790    1.58073    0.85737   -1.46658    0.49038    9.62539
372904.722700   -0.89874    3.22547   -1.18809   -1.78715    0.70016    9.62818
372904.732700   -5.12654    3.73998   -1.67837   -1.45739    0.65317   10.43431
372904.742700   -7.64859    1.03144   -3.39202   -0.84978    0.38702   10.58209
372904.752700   -9.98396   -1.80780   -3.79424    0.09772    0.84803    9.44946
372904.762700  -11.65803   -4.43200   -3.50925   -1.42258    0.45512    8.64888
372904.772700  -10.73282   -3.27612   -3.62224   -1.38235   -0.40997    9.26726
372904.782700  -11.09321   -2.01200   -2.10831    0.82308   -0.04343   10.13581
372904.792700   -8.46568   -1.65613    0.78661    0.32537   -0.11064    9.51880
372904.802700   -6.86948   -4.87874    2.33171    1.02757   -0.13591    9.91885
372904.812700   -6.02929   -3.12239    3.61347   -0.27937   -0.77939   10.57291
372904.822700   -5.12522   -1.56372    4.17251   -1.07746    0.08276   10.03346
372904.832700   -4.95643   -2.67262    2.23379   -0.72925    0.44320   10.41446
372904.842700   -4.93718   -4.90933   -0.57960   -0.26822   -0.17979   10.00538
372904.852700   -4.98130   -7.17824   -2.70929   -0.95045   -0.41351    9.37692
372904.862700   -3.40509   -7.79864   -6.08338   -1.43305   -0.38891    9.53761
372904.872700    1.14912   -3.84839   -8.14070   -0.76086   -0.69640    9.13305
372904.882700    1.72409   -2.93102   -7.81658   -0.25897   -0.50934    9.83215
372904.892700    1.16276   -3.85526   -8.26503   -0.58235   -0.35866   11.50166
372904.902700   -0.57955   -6.44704  -10.47132   -0.62889    0.08047   11.31161
372904.912700   -1.92628   -6.37593  -11.65390   -0.59191    0.10677   10.68715
372904.922700   -3.23446   -3.97850  -12.04707   -1.05719    0.39034    9.70358
372904.932700   -5.22303   -5.48366  -11.09750    0.53288    0.18463    8.38788
372904.942700   -5.96581   -6.94133   -6.43346    1.68636   -0.26680    9.24539
372904.952700   -4.55794   -7.52322   -3.15167    0.51029    0.09906    9.29426
372904.962700   -2.18337   -8.44843   -0.24070    1.14018    0.21234    8.33208
372904.972700   -1.21587   -5.34008    2.74258    1.10505   -0.10043    8.50260
372904.982700    0.07254   -1.82888    4.25318    0.60285    0.40926    9.18943
372904.992700    0.75516    1.31746    7.12020    1.29990    0.38112   10.65857
372905.002700    4.20895    2.25677    8.26176    1.41696    0.01126   10.06346
372905.012700    5.69755    2.76332    8.59030    1.19452    0.47414    8.62245
372905.022700    2.09347    0.15017    7.07500   -0.35575    0.17868   10.93021
372905.032700    1.00818    5.53718    5.21294   -0.88574    1.18782   11.05260
372905.042700   -3.19905    6.15242    3.11746   -1.07589    1.45881   11.31486
372905.052700   -5.44138    4.87375   -2.76280   -1.14385    1.23499   10.32427
372905.062700   -6.81350    3.48421   -5.08827    0.18585    0.78640    9.86188
372905.072700   -6.29171    7.49692   -5.97687   -0.96936   -0.17268    9.48423
372905.082700   -5.86525    8.76534   -8.71967   -1.71934    0.46725    8.70799
372905.092700   -3.70274   12.93298   -8.24137   -0.17147   -0.73059    9.84104
372905.102700    1.30314   13.97140   -6.21063   -0.00415   -0.88441    9.47523
372905.112700    5.68214    9.66528   -6.68493   -0.23579   -0.43510    8.78099
372905.122700   11.84046    9.26255   -6.14956    0.03931   -0.35737    9.36700
372905.132700   16.39685   10.28729   -2.26530   -0.20468    0.03436    8.06537
372905.142700   13.01903    9.00976    0.33621   -0.36946    0.76081    9.09615
372905.152700    8.66255    5.52824    0.47309    0.01541    0.27321   10.24808
372905.162700    5.60192    3.16330    0.90218    0.27704    1.71837   11.41094
372905.172700   -2.04357   -0.21033    3.05329   -0.97255   -0.01835   11.90869
372905.182700   -3.84088    1.83318    2.11473   -0.60396    0.38431    9.94135
372905.192700   -8.24005    0.11734    2.53259   -0.13852   -0.21579    9.43262
372905.202700   -5.62874    0.14473    3.54432   -0.44512   -0.68148   10.12590
372905.212700   -1.60646    0.29095    3.02573   -0.85506   -0.71553    9.39292
372905.222700    2.42121    3.78284    1.74769   -0.91504   -1.02934    8.63335
372905.232700    5.75318    2.54600    1.28320   -0.57955   -0.63550    7.98959
372905.242700    9.45271    2.95417    0.56671   -1.29038   -0.70823    8.33512
372905.252700   11.30262    1.86973   -1.24578   -1.69128   -0.42624    9.35724
372905.262700   14.32498    0.99047   -1.78402   -1.09973    0.33536    9.23898
372905.272700   10.77355   -2.28902   -3.20742   -1.26867    0.84868   10.19907
372905.282700    7.13556   -9.73318   -6.27349   -1.26617    0.65597   10.22821
372905.292700    1.98335  -10.12932   -7.53313   -0.47797    0.41031   11.10228
372905.302700    0.67357   -7.51520   -7.45802   -1.17044    0.43290   11.06782
372905.312700   -0.26018   -3.58970   -7.24242   -0.89047   -0.13351   11.35019
372905.322700   -1.81891   -4.24516   -7.05552    0.41145   -0.64843   11.23911
372905.332700   -3.54667   -4.47555   -5.93682    0.38194   -0.42383   10.91559
372905.342700    0.22569   -7.17647   -5.71256   -0.37297   -0.06993    9.92887
372905.352700    6.03325   -5.04610   -4.47205   -0.43643    0.15085    8.80720
372905.362700    9.05422   -4.94044   -3.34097   -0.00777    0.33673    9.61527
372905.372700    9.95680   -3.61353   -2.63778    0.43897    0.78753    9.11183
372905.382700    6.26867   -5.48005   -2.36872    0.01455    1.46564    9.26830
372905.392700    1.93660   -7.05237   -1.81307    0.02219    1.60497    9.87960
372905.402700    0.11654   -5.32450   -0.76243   -0.28571    0.97035    9.22496
372905.412700   -6.19402   -6.60620   -1.28916   -0.06726    0.66962   10.03975
372905.422700   -8.90841   -7.23674   -2.21259    0.02850    0.21660   10.05823
372905.432700   -6.92122   -6.05141   -2.50497   -0.06018    0.56953    8.99989
372905.442700   -2.67972   -2.77363   -2.25894   -0.05527   -0.38109    9.60470
372905.452700    0.94985    0.19188   -2.73438   -0.44872   -0.14729    8.82095
372905.462700    3.43563    3.53228   -3.42079    0.12919    0.37700    8.14820
372905.472700    6.67381    4.71630   -3.65776    1.21953    0.35959    9.69079
372905.482700    9.33933    6.75460   -1.90577    0.48720    0.38109    8.72354
372905.492700    7.72823    7.80810    2.32243    0.09080    0.63241    9.85345
372905.502700    8.38163   10.50541    2.49357   -0.43819    0.24448    9.98426
372905.512700    5.80882    7.53399    1.87071    0.81395    1.24138   10.05360
372905.522700    1.54120    4.86928    2.28524   -0.62703    0.98348   12.16410
372905.532700    0.19813    7.08714    2.52044   -0.98744    0.57422   11.34349
372905.542700   -4.28773    7.92017    3.14680   -0.79897    0.13853   10.55068
372905.552700   -5.79484    7.40525    1.91339   -1.20068   -0.05568   10.75230
372905.562700   -2.30272    3.98504    1.02336   -0.56340   -0.06698    9.70043
