time_s,North_m,East_m,Down_m,Vel_N_ms,Vel_E_ms,Vel_D_ms,ECEF_X_m,ECEF_Y_m,ECEF_Z_m
121.45,780.4366260539025,-130.40928416382,-336.3705938870226,17.855269832423524,-6.109682376504033,-9.224147916402297,3509003.432106936,778921.090211032,5251692.040625742
121.46000000000001,780.6153002096354,-130.47049514149683,-336.4625806133694,17.863367005090897,-6.1172926451229985,-9.2071644505288,3509003.3516341527,778921.009643382,5251692.217164068
121.47,780.7940336579209,-130.53177882866765,-336.5542621858276,17.87001885800597,-6.124676711003643,-9.181159659819903,3509003.270961747,778920.9289569329,5251692.3934833985
121.48,780.9728936296258,-130.59309995163807,-336.64572869565677,17.880671060195514,-6.129633779650457,-9.158153887914311,3509003.1900772573,778920.8481850503,5251692.569696038
121.49000000000001,781.1517490044764,-130.6543209387605,-336.7370383281894,17.883915312595498,-6.124610409206198,-9.140026781041744,3509003.109088656,778920.7674926274,5251692.745776368
121.5,781.3306255265492,-130.71553411904802,-336.8282949324134,17.88640658360892,-6.1224154930288694,-9.130449212353717,3509003.028052181,778920.6867975726,5251692.92182474
121.51,781.5094826341392,-130.7767091577509,-336.91969712752586,17.885942723330743,-6.119141084242665,-9.136962786012036,3509002.947103035,778920.6061609767,5251693.097982586
121.52,781.6883285650804,-130.83800027693587,-337.0112219480205,17.885042935256017,-6.1257883245776785,-9.14730897836375,3509002.866255387,778920.5254280079,5251693.274235548
121.53,781.8671213315931,-130.89945652737615,-337.102939138577,17.88119875023662,-6.139012814509923,-9.163582375240662,3509002.7855920503,778920.4445668071,5251693.450617689
121.54,782.0458314532348,-130.9609636154165,-337.19485792446795,17.874407637310306,-6.146810155469732,-9.182446504895513,3509002.7051171153,778920.3636953591,5251693.627120058
121.55,782.2244717735034,-131.02253445483026,-337.28710182850034,17.86749051703694,-6.153659364764294,-9.210409083334769,3509002.624890822,778920.2828138098,5251693.803852022
121.56,782.4031810791016,-131.08419685997046,-337.37957036083293,17.869783875628382,-6.162046808177328,-9.234705193453093,3509002.544751997,778920.2018578846,5251693.980808526
121.57000000000001,782.581931898299,-131.14600734937875,-337.47214089788247,17.873315920401307,-6.174714908210361,-9.249604232550647,3509002.464667752,778920.120762387,5251694.157872724
121.58,782.7607871028624,-131.20804238100345,-337.56474897533616,17.881452235712413,-6.193907089688126,-9.257073212531703,3509002.3845685157,778920.0394335516,5251694.335026664
121.59,782.9396324798468,-131.27016917034769,-337.65732449578036,17.883509183874654,-6.206421665389156,-9.257392448554409,3509002.304479228,778919.9580129329,5251694.512148155
121.60000000000001,783.1185433379837,-131.33236626004341,-337.74971050152044,17.8885602488207,-6.215279882089937,-9.244864532031208,3509002.2242482807,778919.8764888515,5251694.689149755
121.61,783.2974753124169,-131.39460474300887,-337.8418898972358,17.891651686378896,-6.2209921729199715,-9.226914566317857,3509002.1438958384,778919.794895395,5251694.86599238
121.62,783.4764259409975,-131.4568261407654,-337.93401561963293,17.893925812149103,-6.221757253345156,-9.217353051721942,3509002.06349517,778919.7133087328,5251695.042801112
121.63,783.6555318319606,-131.51908856636481,-338.02612127067056,17.905034665182892,-6.2247474666485045,-9.212827764469365,3509001.982967038,778919.631651745,5251695.219680554
121.64,783.8347166274923,-131.58133403917418,-338.1183123406859,17.913997929852933,-6.224614014900476,-9.217013935415935,3509001.902418427,778919.5500075759,5251695.396675001
121.65,784.0139173971243,-131.6436007505179,-338.2107269372679,17.918050604012187,-6.225985439273472,-9.233311096467252,3509001.821984231,778919.4683670531,5251695.573863268
121.66,784.1931441001424,-131.70596813536184,-338.3034051143505,17.921130423212883,-6.233154147913841,-9.256315542899477,3509001.7416956145,778919.3866557265,5251695.751284077
121.67,784.372402419143,-131.76818521048745,-338.3962072932571,17.924264753514294,-6.225523071167984,-9.272250488346403,3509001.6614169697,778919.3051005834,5251695.928825203
121.68,784.5515576338398,-131.83036008213844,-338.4891664949054,17.918435873465828,-6.220165814939669,-9.288030283031961,3509001.581298609,778919.2236242569,5251696.106438196
121.69,784.7307262337104,-131.89268548431687,-338.5821543329969,17.917385240905762,-6.228415426814835,-9.295199287319896,3509001.5012177886,778919.1420020693,5251696.284082396
121.7,784.9098385528907,-131.9549290297316,-338.6751194339811,17.913283015873915,-6.22570817701106,-9.296073171190885,3509001.421152178,778919.0604671084,5251696.461676146
121.71000000000001,785.0888244780543,-132.01708794649915,-338.76818155411223,17.903489339935522,-6.219163858952253,-9.302832431714666,3509001.341223518,778918.9790492419,5251696.639279048
121.72,785.2677819692519,-132.0793377539943,-338.8610970241404,17.898329170532744,-6.223041797790041,-9.295308784363488,3509001.261257006,778918.8975298678,5251696.816744694
121.73,785.4466665877108,-132.141547044378,-338.95385131394926,17.891750975661928,-6.2216333009417575,-9.282055587320096,3509001.181252058,778918.8160434641,5251696.994036078
121.74000000000001,785.6254331494666,-132.20363412380135,-339.04660773096975,17.88168774434725,-6.21301640383959,-9.277779645237455,3509001.101317093,778918.7346977843,5251697.171262836
121.75,785.8041368496702,-132.26563776568213,-339.13924894883263,17.87414257679876,-6.204581600103486,-9.268674406962289,3509001.0213515493,778918.6534307848,5251697.348358985
121.76,785.9828709287333,-132.32766694613127,-339.23167645147237,17.87365277315764,-6.20347258168995,-9.251391651534085,3509000.9412496965,778918.5721073621,5251697.525295492
121.77,786.161636084453,-132.38978375921306,-339.3239111464178,17.875561276277875,-6.208945074830611,-9.232776864374493,3509000.8610359067,778918.4906693212,5251697.702090039
121.78,786.340450025271,-132.4518875858722,-339.41601088377433,17.879449805845447,-6.209903475496276,-9.21757476481008,3509000.780705834,778918.4092187661,5251697.87880042
121.79,786.5192177711868,-132.5139201748635,-339.50822615755555,17.877666333907577,-6.205473770054035,-9.220209871082426,3509000.700461037,778918.327860116,5251698.055580364
121.8,786.6980153948515,-132.57599527319715,-339.600554772581,17.87906365822154,-6.206831163257966,-9.228644285636653,3509000.620263554,778918.246468426,5251698.232470832
121.81,786.8769862733459,-132.63821469708984,-339.69288351605877,17.891079786928493,-6.216905316919325,-9.23146431294483,3509000.539957561,778918.1649048051,5251698.409458832
121.82000000000001,787.0559362417596,-132.70036910610443,-339.78520945216127,17.893691150002102,-6.215929046313684,-9.232217175425184,3509000.4596528155,778918.0834080592,5251698.586432752
121.83,787.2349355384907,-132.76260273173807,-339.87770073220224,17.897850149425864,-6.220884733932141,-9.243491063440374,3509000.3794161854,778918.0018452905,5251698.763571137
121.84,787.4139684280983,-132.82507671951208,-339.9704110821047,17.90147599569765,-6.23856077182363,-9.261853670552274,3509000.2993247933,778917.9200685523,5251698.940909564
121.85000000000001,787.5930702035228,-132.88756674036856,-340.06315288425145,17.907277020940498,-6.245521661102487,-9.270071373807035,3509000.2191985333,778917.8382676493,5251699.118312735
121.86,787.7721699546162,-132.95029968493964,-340.1560110541664,17.909075740935005,-6.264036869815242,-9.280568451293558,3509000.1391904396,778917.7562441424,5251699.295810995
121.87,787.9512840928576,-133.0130523575413,-340.24878016071835,17.910634470949635,-6.271523815562501,-9.278129973630541,3509000.0591261154,778917.6741879431,5251699.473243697
121.88,788.13045061039,-133.07588489658295,-340.34149719100583,17.914645989363652,-6.279343883424526,-9.273845363379598,3508999.97900823,778917.5920380412,5251699.65066279
121.89,788.3096349821885,-133.13878158915176,-340.43413428354427,17.917173432093087,-6.286227485512549,-9.26708800001356,3508999.8988459534,778917.5098125682,5251699.828025822
121.9,788.4889636865637,-133.2017642609604,-340.5267716036867,17.92763808700692,-6.2942539605580095,-9.264850680035194,3508999.818585923,778917.4274773195,5251700.005470203
121.91,788.6683388322966,-133.26481433940887,-340.61976267547357,17.934222430023436,-6.301423218388074,-9.287688370637428,3508999.738497207,778917.3451110574,5251700.183233223
121.92,788.8479790981073,-133.3278598057807,-340.7128529972682,17.954091852447373,-6.303505514895262,-9.301917575857896,3508999.6582479547,778917.2627138781,5251700.361227398
121.93,789.0277611035608,-133.39106027025127,-340.8060355650474,17.970164306081298,-6.314532815539762,-9.31281038662746,3508999.577968515,778917.1801512245,5251700.539377556
121.94,789.207556500556,-133.45441774605405,-340.89934510547585,17.976414581346276,-6.328676003289916,-9.324906211517256,3508999.497781998,778917.0974483668,5251700.717640241
121.95,789.3874624280274,-133.5178958577191,-340.99251812913263,17.985866665920216,-6.341432791603895,-9.31983699515361,3508999.4174574586,778917.0145912927,5251700.895852191
121.96000000000001,789.5673625052075,-133.58151891697815,-341.0855767071389,17.988627368745966,-6.3553482281050835,-9.310517534212932,3508999.3371062316,778916.9315798166,5251701.073966215
121.97,789.7472024200742,-133.64530336173442,-341.17838404526435,17.985536788896294,-6.370745740732304,-9.290661753933145,3508999.2567006294,778916.8483909533,5251701.251838654
121.98,789.9269629602984,-133.70927465309032,-341.2709116404065,17.979214931569267,-6.388334681363851,-9.265393609249244,3508999.1762460326,778916.7649998162,5251701.429435135
121.99000000000001,790.1067125621996,-133.7733460257655,-341.36338256267106,17.976378429194675,-6.400869746503172,-9.25319267709594,3508999.0957908463,778916.68150603,5251701.606978601
122.0,790.286397195054,-133.8374395232608,-341.4557368863876,17.97110165947716,-6.406523094656674,-9.241352489871938,3508999.0153288944,778916.5979880783,5251701.784389116
122.01,790.4661134498247,-133.90164416837763,-341.54802654128747,17.971450846371997,-6.415817389343674,-9.233094497461995,3508998.934830005,778916.5143480718,5251701.961763937
122.02,790.6457610415321,-133.96579593442414,-341.64030499354175,17.966989736842297,-6.415390212385789,-9.22959499801454,3508998.8543689335,778916.4307706282,5251702.139090884
122.03,790.8254086383103,-134.02972769805365,-341.73256409545,17.96550303886152,-6.400580986526132,-9.227138473224358,3508998.7738495525,778916.3474055981,5251702.316401832
122.04,791.0050168436634,-134.09362633065834,-341.8249300797257,17.962381345542116,-6.393435854997107,-9.2334451230809,3508998.693413464,778916.2640929981,5251702.493779012
122.05,791.1846824802701,-134.15758182022466,-341.91749209910375,17.96516955083384,-6.394844595202573,-9.248616312768615,3508998.6130509516,778916.1807384918,5251702.671350592
122.06,791.3644038715565,-134.22162532693147,-342.01033025355116,17.969815928793672,-6.401181989953919,-9.272082399116906,3508998.5328140943,778916.0973217227,5251702.849181864
122.07000000000001,791.5440555829119,-134.28552677144546,-342.10352505768043,17.966719417638725,-6.393823643229781,-9.303681119185743,3508998.4527984825,778916.0140995948,5251703.0272688735
122.08,791.7237111540949,-134.349382749277,-342.1970126663375,17.965944569801067,-6.388339748233402,-9.33373430346772,3508998.372930638,778915.9309568474,5251703.205600178
122.09,791.9032602214759,-134.41336673723885,-342.29056645988476,17.958586011102692,-6.395045789338809,-9.348164349106941,3508998.2932128473,778915.8477162872,5251703.383926322
122.10000000000001,792.0826974043807,-134.47746474698337,-342.38393433376984,17.948674183389652,-6.404882589434579,-9.340579731194039,3508998.213508027,778915.7643618087,5251703.56203581
122.11,792.2620365123582,-134.5418249246251,-342.4771238743682,17.93883193822621,-6.425639384205564,-9.32616262690601,3508998.133841303,778915.6807472366,5251703.739942682
122.12,792.4412595744147,-134.60641651019353,-342.57008690111223,17.92781474740086,-6.44798551901544,-9.30625599282842,3508998.0541940667,778915.5968999485,5251703.91759699
122.13,792.6203399976462,-134.67095941892282,-342.66290254120696,17.91463312089034,-6.452189095098138,-9.289794651240655,3508997.9745705174,778915.5131077815,5251704.095049213
122.14,792.7993231676818,-134.73559332257082,-342.75570489339066,17.903755697675056,-6.459656619254782,-9.283421681971307,3508997.8950379044,778915.4292425932,5251704.272435759
122.15,792.9782544205214,-134.80034430533192,-342.8484929896068,17.896668741010657,-6.469951064282791,-9.280346951149204,3508997.8155647516,778915.3452706762,5251704.449781323
122.16,793.1571584755924,-134.8650251458174,-342.9413476971382,17.892493255915777,-6.468706396025419,-9.283762829134679,3508997.736134919,778915.261380227,5251704.6271666745
122.17,793.3360634173205,-134.92959254702265,-343.03436120245266,17.891160525012914,-6.460728886346899,-9.295487972946333,3508997.656766957,778915.1776197157,5251704.804683837
122.18,793.5150693810506,-134.99424730962167,-343.12756446986765,17.897451059484776,-6.4638938115100935,-9.31204713471477,3508997.5774405506,778915.0937789417,5251704.982414724
122.19,793.6940086926501,-135.05861202874217,-343.22107740483636,17.895104458947042,-6.445612558352252,-9.338211416495898,3508997.4982750807,778915.0102710039,5251705.1603642
122.2,793.8730815013919,-135.12284785329,-343.3146807744918,17.903222044278294,-6.430925836370795,-9.352961810874183,3508997.4190235524,778914.9268759929,5251705.338463527
122.21000000000001,794.05225776143,-135.18717829936216,-343.40827106814714,17.91282468093596,-6.432338356657056,-9.357006850713955,3508997.339701842,778914.8433684749,5251705.5166102145
122.22,794.2314363684375,-135.25138149579126,-343.501784674652,17.9161820454872,-6.424325886077148,-9.353242734621752,3508997.260308559,778914.7599754146,5251705.694694808
122.23,794.4105952390827,-135.31542593377526,-343.59527735486546,17.915985383150314,-6.411071171313414,-9.350592943019691,3508997.1808853117,778914.6767383259,5251705.8727509985
122.24000000000001,794.589720541323,-135.37960859913966,-343.68866294163894,17.913681913926542,-6.415868096973268,-9.342570087318467,3508997.101460332,778914.5933592594,5251706.050699756
122.25,794.7688749634119,-135.4438624925894,-343.7819227191293,17.914855438515342,-6.422215606991769,-9.331508537247487,3508997.021958219,778914.5098901057,5251706.228560854
122.26,794.9480060477113,-135.50812814457296,-343.8752486477155,17.91369078258439,-6.42511534922285,-9.332231445293246,3508996.942513808,778914.426421718,5251706.40646353
122.27,795.1272290898601,-135.57249286334877,-343.96866199160775,17.91943306229739,-6.43268637432122,-9.33830008313381,3508996.8630646225,778914.3428507912,5251706.584490201
122.28,795.3065265496713,-135.6368397007389,-344.06214677664246,17.92630831505425,-6.434017964073637,-9.345085701768355,3508996.783590705,778914.2592926903,5251706.762617796
122.29,795.4858629672349,-135.70125021897655,-344.1556435378837,17.931197267541286,-6.438707214416413,-9.348145994042508,3508996.7041057153,778914.1756668998,5251706.9407772
122.3,795.6653134317064,-135.7658342555295,-344.2490172003984,17.940430084932917,-6.451838177526986,-9.34095952610092,3508996.624498692,778914.0918362725,5251707.118898944
122.31,795.8448083995555,-135.83055864311925,-344.34230701869586,17.946474548408176,-6.4655719076777345,-9.332974389943956,3508996.544840135,778914.0078504356,5251707.296976381
122.32000000000001,796.0242902218372,-135.89521454642278,-344.43539216532173,17.947612981394027,-6.4655841991228415,-9.31666788092254,3508996.465064991,778913.9239088661,5251707.47487718
122.33,796.2038321117327,-135.95990077203356,-344.5283375764285,17.951996982821033,-6.46760978811753,-9.301916705313964,3508996.3851712192,778913.8399098989,5251707.652696206
122.34,796.3833866074108,-136.0245911766571,-344.62142738729915,17.954298723932375,-6.468563582672436,-9.306626303304757,3508996.305347447,778913.7559221919,5251707.830641728
122.35000000000001,796.5630367536768,-136.08934650633995,-344.71464193250495,17.96144263854346,-6.4732098555448365,-9.31651178802559,3508996.2255290053,778913.6718691625,5251708.008744181
122.36,796.7428130615953,-136.1542181836752,-344.80794683368663,17.972234748432122,-6.48251511837785,-9.325830708933486,3508996.1456835372,778913.5876909521,5251708.186992295
122.37,796.922705580303,-136.21899499610333,-344.90135353280937,17.98357951103233,-6.479292546773154,-9.335723538423153,3508996.065779579,778913.5035969308,5251708.365389936
122.38,797.1026312849519,-136.28374322877568,-344.9947360247496,17.98957347271812,-6.476313041001517,-9.3374073341464,3508995.9858293477,778913.4195219118,5251708.54378622
122.39,797.2825806842131,-136.3487001412243,-345.08816012228897,17.9931511128022,-6.489231851274182,-9.340742305396752,3508995.9059280576,778913.3352439975,5251708.722230233
122.4,797.4626097030308,-136.41372071731797,-345.1816432384736,17.999651622060735,-6.497782360497075,-9.34578850693428,3508995.826008691,778913.2508968562,5251708.900767822
122.41,797.6427603910115,-136.47894196670347,-345.27509704383203,18.009929703594278,-6.514010753180259,-9.345516492962997,3508995.746018509,778913.1663284332,5251709.07934959
122.42,797.8228337580825,-136.54431008359342,-345.36869409347054,18.008201029721878,-6.529211386901501,-9.354975490982502,3508995.666201212,778913.0816479499,5251709.258006331
122.43,798.002847407093,-136.6097126985133,-345.4621179764464,18.003643606202985,-6.536578136035681,-9.346584059251184,3508995.5863445387,778912.9969233864,5251709.436486295
122.44,798.1828627650996,-136.6752514675352,-345.55539250731795,18.00223838696019,-6.5481106601468975,-9.333830102248355,3508995.5064340075,778912.9120473962,5251709.61484372
122.45,798.3628876675361,-136.74114333750242,-345.64849545486317,18.002406267876914,-6.575494897869375,-9.31813989450523,3508995.42649811,778912.8268040756,5251709.793064626
122.46000000000001,798.5429980577096,-136.8072229290002,-345.7414870323414,18.008161426379793,-6.597137740704096,-9.30548513327589,3508995.3464727504,778912.7413486007,5251709.9712415105
122.47,798.7231600226512,-136.87334994487765,-345.83471263491975,18.01351812520759,-6.60751365073826,-9.316868541522897,3508995.2665445055,778912.6558661077,5251710.149640916
122.48,798.9033569816788,-136.93958431486303,-345.9280720651841,18.017636631423503,-6.618129226286497,-9.329584883459843,3508995.186684745,778912.5702888512,5251710.328170664
122.49000000000001,799.0836267036836,-137.00587858809172,-346.02145371123294,18.02386033771568,-6.6256613013253896,-9.335304698188931,3508995.1067914246,778912.484642782,5251710.5067596985
122.5,799.2639248346584,-137.07227048430804,-346.1149055682084,18.027828855351025,-6.634680183210995,-9.341892026963398,3508995.0269348724,778912.398904876,5251710.685422767
122.51,799.4443087457181,-137.13869600204913,-346.2085270688462,18.034870343507738,-6.639927923119688,-9.355397394788996,3508994.947109488,778912.3131394495,5251710.864274353
122.52,799.624734894245,-137.20512722711265,-346.3024185659734,18.04003336883559,-6.642057660585973,-9.377898973100953,3508994.8673994606,778912.2273937878,5251711.043372954
122.53,799.8052606141096,-137.27160716031227,-346.3963981643372,18.048392479769667,-6.646014773921537,-9.3912729073912,3508994.7876679744,778912.1415934678,5251711.2226003995
122.54,799.985794444777,-137.33817006379252,-346.49041027305674,18.051719528844238,-6.652865176642132,-9.397898259961815,3508994.7079657703,778912.0557146583,5251711.401859289
122.55,800.1662638939517,-137.40473733467738,-346.584460908948,18.048536443115875,-6.65543979784194,-9.402675183011445,3508994.628337635,778911.9698478197,5251711.581113834
122.56,800.3466997446876,-137.47126692556924,-346.67851327306516,18.045235546175967,-6.6537860053986355,-9.404382704042185,3508994.548729405,778911.8840239976,5251711.760350915
122.57000000000001,800.5271086482976,-137.5379043174304,-346.7724411206346,18.042338739512463,-6.660421463301154,-9.396650706443156,3508994.469097938,778911.7980845908,5251711.939469878
122.58,800.7074575910901,-137.6045120393024,-346.8661306097423,18.037375759536086,-6.660655292287548,-9.378182864339939,3508994.3893775954,778911.7121558447,5251712.118358021
122.59,800.8877453470875,-137.6712599590387,-346.95965719670977,18.031642320899707,-6.670079755316477,-9.361166767838919,3508994.309647606,778911.6260813453,5251712.29707705
122.60000000000001,801.0680927909573,-137.73822918528833,-347.05307180290947,18.03371036793998,-6.687975015955506,-9.348029371747703,3508994.2298559262,778911.5397664544,5251712.4757370455
122.61,801.2483408436198,-137.80514392073832,-347.14657489560625,18.027773656986806,-6.690307369764533,-9.349549334005289,3508994.150181246,778911.4535333569,5251712.654414321
122.62,801.4285337461315,-137.87209791168272,-347.24007307920675,18.022118061863207,-6.693701872094008,-9.34972873454428,3508994.0705568995,778911.367271223,5251712.833056525
122.63,801.608697592385,-137.9390702806748,-347.33352777221023,18.018295774202524,-6.696058566857671,-9.346889153168519,3508993.9909361177,778911.280991055,5251713.011646427
122.64,801.788831435458,-138.006006549708,-347.4270875697225,18.01502147105566,-6.694437470856913,-9.35294957976666,3508993.91138943,778911.194764316,5251713.19030637
122.65,801.968871481625,-138.07288127270536,-347.52092745672724,18.00767691145302,-6.689794034412668,-9.373642335111976,3508993.832058879,778911.1086486074,5251713.369145179
122.66,802.1489042857319,-138.13960012481306,-347.6148201008021,18.004745900944886,-6.6778548287967485,-9.384057058489102,3508993.7527293526,778911.0226927925,5251713.548023541
122.67,802.3289501491602,-138.2063766862007,-347.70861101866825,18.00463952523964,-6.677722385267065,-9.380746899019726,3508993.673345948,778910.9366659013,5251713.726825128
122.68,802.5088904901203,-138.27319446324879,-347.8024259941996,17.997569215450383,-6.6804259438434,-9.381247341007938,3508993.5940698674,778910.8506206186,5251713.905587271
122.69,802.6888123734946,-138.3399922620128,-347.8962011311479,17.993981931907488,-6.679995245292925,-9.378758231120102,3508993.514782487,778910.7645932918,5251714.084306091
122.7,802.8687354807064,-138.40674736798056,-347.9900821309881,17.992867787208187,-6.67700548430879,-9.384986042306798,3508993.4355429797,778910.678620326,5251714.263113139
122.71000000000001,803.0486564241673,-138.47359832462317,-348.0839805940068,17.992352138535416,-6.682398958517205,-9.388226244876016,3508993.3563355803,778910.5925563041,5251714.441933411
122.72,803.2285982731671,-138.54051589625087,-348.1779180745026,17.993573991192505,-6.688637770276326,-9.391907480968996,3508993.277147162,778910.5064282592,5251714.620797703
122.73,803.4084869819192,-138.60756868203458,-348.27191776136533,17.990438568957497,-6.699731653266497,-9.397281610760434,3508993.198065096,778910.4201853198,5251714.799683552
122.74000000000001,803.5882860216195,-138.67470347715948,-348.3659025596212,17.98341546747673,-6.708896905363865,-9.398080419310642,3508993.119065018,778910.3338765769,5251714.978506667
122.75,803.7680294161715,-138.74197430650167,-348.4599337745712,17.977364782531144,-6.721020934796822,-9.401441134589495,3508993.0401648246,778910.2474506634,5251715.157336873
122.76,803.9477800863036,-138.80933609337967,-348.55400598883944,17.975832947675084,-6.731126115748747,-9.405294685658152,3508992.961300979,778910.1609396474,5251715.336205074
122.77,804.1276150331747,-138.87673717820127,-348.6480067287719,17.980940767307995,-6.737114374190444,-9.401814257110379,3508992.882338381,778910.0743664519,5251715.515061562
122.78,804.307526054045,-138.94423049580257,-348.74212161866615,17.987714989974464,-6.745259307773576,-9.408264114250215,3508992.8033970254,778909.9877034941,5251715.694055221
122.79,804.487500271541,-139.01177402445433,-348.83630290538224,17.994186140785736,-6.751321682712294,-9.414840447502865,3508992.7244519857,778909.9009882847,5251715.873139322
122.8,804.6676042053673,-139.0794047320965,-348.9306081508499,18.004990973732927,-6.759154410532488,-9.425296513673755,3508992.6454891744,778909.814179828,5251716.052398869
122.81,804.8477929264765,-139.1470269202446,-349.02499978394894,18.01424506927941,-6.7611973566996015,-9.43454106091737,3508992.5665034945,778909.7273750211,5251716.231777529
122.82000000000001,805.0280031685921,-139.21449087778103,-349.1193807972927,18.018764481898735,-6.7513296336189565,-9.436914590381788,3508992.487460317,778909.6407195322,5251716.41115951
122.83,805.2083114981551,-139.28190183466342,-349.21385656577513,18.026810133270686,-6.7445070135449585,-9.444022783084868,3508992.408378487,778909.5541097529,5251716.590675002
122.84,805.38871269435,-139.34915021808447,-349.3085276264652,18.035683115929505,-6.7313945782391436,-9.459411654194183,3508992.329293661,778909.4676658404,5251716.770404206
122.85000000000001,805.5692071471826,-139.41637918235034,-349.40305568967125,18.044857870096827,-6.725729158315169,-9.455008109904016,3508992.2500508437,778909.3812067434,5251716.950067603
122.86,805.7496804713899,-139.4834545115435,-349.4971951596575,18.046507549719536,-6.713598341592207,-9.427634025968814,3508992.1705784625,778909.2948540555,5251717.129397785
122.87,805.9301654464443,-139.55042259237518,-349.5910345953955,18.047834156965717,-6.702404841925644,-9.3985070350787,3508992.090908725,778909.208567411,5251717.308486416
122.88,806.110628786399,-139.61742756226388,-349.6846164791968,18.046834019824722,-6.701132951401065,-9.37162792032198,3508992.011123062,778909.1222172421,5251717.487349907
122.89,806.2911015421029,-139.68447433232976,-349.77814335176663,18.047128387796956,-6.703495662666186,-9.359000809054244,3508991.9313086593,778909.0358178745,5251717.666173203
122.9,806.4714670712806,-139.75138390615882,-349.87167824844573,18.040078055501546,-6.695136817713087,-9.355326727189444,3508991.8515554853,778908.9495726374,5251717.844942838
122.91,806.651810321255,-139.81835461079737,-349.9655540393285,18.036242663118475,-6.696425930777143,-9.376828298702135,3508991.7720206827,778908.863313263,5251718.023981836
122.92,806.83224918156,-139.88545109361712,-350.0596171939701,18.041338230841813,-6.705240846181396,-9.396486442973766,3508991.6925388137,778908.7769368,5251718.203229532
122.93,807.0127394346943,-139.9525560879905,-350.1539300116694,18.046462936588007,-6.708746584361309,-9.419683328004341,3508991.613154357,778908.6905732452,5251718.3827125775
122.94,807.1932970234727,-140.01974707188728,-350.24842813436953,18.052660239071745,-6.7156477946763316,-9.439769294875832,3508991.5338359047,778908.6041362612,5251718.5623867195
122.95,807.3739774352341,-140.08698413420055,-350.34302083861985,18.062914159787095,-6.721020100424277,-9.452770022368911,3508991.454480211,778908.5176438085,5251718.742208139
122.96000000000001,807.5547914129443,-140.15442202703622,-350.437736861489,18.07523653156327,-6.736199565577154,-9.465324845556296,3508991.375127919,778908.4309463906,5251718.92220664
122.97,807.735683970159,-140.22210887821421,-350.5324697256572,18.08458262415768,-6.757856613329334,-9.47063254557239,3508991.295775397,778908.3439939014,5251719.102263255
122.98,807.9166251397371,-140.28992330140784,-350.6269156674056,18.090938841384414,-6.773580427597801,-9.453273656788895,3508991.216253774,778908.2568731906,5251719.282109945
122.99000000000001,808.0975317089642,-140.3577662960436,-350.7213908642461,18.090750886904306,-6.780726467419445,-9.449437692215781,3508991.136782334,778908.1697343544,5251719.46196137
123.0,808.278411554548,-140.42575622615811,-350.8159817950592,18.0889066417782,-6.792904172904605,-9.455874601798842,3508991.0574278473,778908.0824709702,5251719.64189347
123.01,808.4592996497311,-140.49393495501448,-350.9106696495228,18.088841850663616,-6.809549996757049,-9.464481825640327,3508990.978160828,778907.9950336094,5251719.821910356
123.02,808.6401481853568,-140.56221051123964,-351.0053708555307,18.08618298980475,-6.8215537596596345,-9.468241039964125,3508990.898954059,778907.9075104402,5251720.001916038
