GPSTime,X-ECEF,Y-ECEF,Z-ECEF,cdt,variance,VX-ECEF,VY-ECEF,VZ-ECEF
2026-04-23 07:32:13.100,3509426.781797868,779147.4095966766,5250991.163612608,-46554.43255543838,46.6167050710738,-1.1869561672210693,0.4543157503940165,0.03759491257369518
2026-04-23 07:32:13.200,3509426.5773657537,779147.4839404784,5250991.03889212,-46559.12476784965,45.916712948834856,-2.0443211449310184,0.7434380182530731,-1.247204877436161
2026-04-23 07:32:13.300,3509426.4362733797,779147.5792611212,5250991.09343718,-46563.69026464966,45.77588472333887,-1.4109237398952246,0.9532064280938357,0.5454505980014801
2026-04-23 07:32:13.400,3509426.426084566,779147.6197993082,5250991.18899674,-46568.14671421361,45.55550876437586,-0.10188813786953688,0.40538187022320926,0.9555955976247787
2026-04-23 07:32:13.500,3509426.372406692,779147.6240007617,5250991.131904476,-46572.68474647135,44.910690772976444,-0.5367787415161729,0.04201453411951661,-0.5709226336330175
2026-04-23 07:32:13.600,3509426.4765445,779147.5616977945,5250991.10884357,-46577.147647873666,52.619746249111465,1.0413780808448792,-0.6230296718422323,-0.23060906678438187
2026-04-23 07:32:13.700,3509426.4223371753,779147.5804715395,5250991.189819728,-46581.63277445799,52.81389851483892,-0.5420732451602817,0.18773745046928525,0.8097615838050842
2026-04-23 07:32:13.800,3509426.440565572,779147.6001581849,5250991.296203035,-46586.059049792595,53.585966498866775,0.18228396773338318,0.19686645362526178,1.0638330690562725
2026-04-23 07:32:13.900,3509426.510457524,779147.5775579289,5250991.241546719,-46590.55429373722,53.24668571338153,0.6989195197820663,-0.226002560229972,-0.5465631559491158
2026-04-23 07:32:14.000,3509426.471180249,779147.5351348547,5250991.162843405,-46595.08805341818,52.992518494456725,-0.392772750928998,-0.4242307413369417,-0.7870331406593323
2026-04-23 07:32:14.100,3509426.402802174,779147.5087745478,5250991.07479267,-46599.67204428465,53.177226583802344,-0.683780750259757,-0.2636030688881874,-0.8805073518306017
2026-04-23 07:32:14.200,3509426.4107617047,779147.4584852618,5250990.882685198,-46604.29156948721,52.3936702079134,0.0795953068882227,-0.5028928606770933,-1.921074716374278
2026-04-23 07:32:14.300,3509426.4268313223,779147.4043141757,5250990.726139391,-46608.88288764246,52.80272745491913,0.16069617588073015,-0.5417108605615795,-1.5654580760747194
2026-04-23 07:32:14.400,3509426.4852720094,779147.4769207519,5250990.93528819,-46613.249625072145,52.61062503986844,0.5844068713486195,0.7260657614096999,2.091487990692258
2026-04-23 07:32:14.500,3509426.4738540277,779147.5013514253,5250990.933965069,-46617.75765633752,52.29595464413816,-0.11417981702834368,0.2443067345302552,-0.013231206685304642
2026-04-23 07:32:14.600,3509426.3947248785,779147.416481427,5250990.803859663,-46622.375238154076,52.16852956943981,-0.7912914920598269,-0.8486999827437103,-1.301054060459137
2026-04-23 07:32:14.700,3509426.4381885533,779147.4733392969,5250990.892284232,-46626.81097029613,52.565284813422075,0.4346367483958602,0.5685786984395236,0.884245689958334
2026-04-23 07:32:14.800,3509426.4122047313,779147.4321478604,5250990.80929429,-46631.3114256772,52.615529131631696,-0.2598382206633687,-0.41191436466760933,-0.8298994228243828
2026-04-23 07:32:14.900,3509426.3851229753,779147.4564879824,5250990.883637228,-46635.7772640931,53.15450020592919,-0.2708175592124462,0.24340122006833553,0.7434293814003468
2026-04-23 07:32:15.000,3509426.482068096,779147.378060327,5250990.851785589,-46640.20874108427,52.71329251688726,0.9694512048736215,-0.7842765538953245,-0.3185163903981447
