Time              Gyro_X     Gyro_Y     Gyro_Z    Accel_X    Accel_Y    Accel_Z
373132.192700    0.14507    0.35821    0.50552   -0.70138    0.04262    9.79196
373132.202700    0.14072    0.11413    0.40434   -0.70981    0.04534    9.79446
373132.212700    0.23073    0.25903    0.17957   -0.69874    0.02994    9.79599
373132.222700    0.14479   -0.13877    0.14685   -0.70208    0.04357    9.78413
373132.232700    0.04251   -0.04950    0.20013   -0.70696    0.04612    9.78162
373132.242700    0.06772   -0.14450    0.07311   -0.69695    0.03577    9.81237
373132.252700   -0.16238   -0.11786    0.21257   -0.69773    0.03797    9.80842
373132.262700   -0.02464    0.20369    0.31748   -0.68608    0.03600    9.80625
373132.272700   -0.09465    0.12765    0.30315   -0.68375    0.03393    9.80130
373132.282700    0.01203    0.04263    0.46719   -0.67225    0.02769    9.81809
373132.292700    0.04555    0.03535    0.28952   -0.68240    0.03363    9.78275
373132.302700    0.13705   -0.04503    0.22638   -0.70889    0.02668    9.79783
373132.312700    0.02418   -0.05953    0.36337   -0.69118    0.02750    9.81420
373132.322700   -0.00138   -0.07483    0.09414   -0.70290    0.02945    9.81171
373132.332700    0.06417   -0.13098    0.06423   -0.68068    0.02931    9.80527
373132.342700   -0.04882    0.10199    0.28465   -0.66893    0.02383    9.81134
373132.352700   -0.01432   -0.09311    0.21194   -0.66501    0.02890    9.80095
373132.362700    0.08062   -0.06171    0.08354   -0.66726    0.04333    9.78122
373132.372700    0.03770   -0.05506    0.30252   -0.64913    0.02105    9.77996
373132.382700    0.05317    0.08210    0.26241   -0.65508    0.02286    9.80847
373132.392700   -0.01318    0.01914    0.34601   -0.66299    0.04182    9.81618
373132.402700    0.08113    0.07678    0.39803   -0.66589    0.04759    9.80187
373132.412700    0.07523    0.02011    0.35884   -0.68123    0.02972    9.80811
373132.422700    0.02722    0.22219    0.17395   -0.69389    0.03960    9.81160
373132.432700   -0.04629    0.13654    0.36257   -0.69214    0.03813    9.81340
373132.442700    0.15138    0.16719    0.24345   -0.69243    0.02507    9.78890
373132.452700    0.13401    0.09213    0.18272   -0.67074    0.03174    9.78988
373132.462700    0.23657    0.07993    0.11207   -0.68063    0.03252    9.79952
373132.472700    0.04555    0.12525    0.27571   -0.68143    0.03021    9.79133
373132.482700   -0.03684    0.14026    0.24414   -0.68864    0.02983    9.79099
373132.492700    0.00710    0.26545    0.38841   -0.68342    0.01884    9.81104
373132.502700    0.02934    0.02246    0.24924   -0.69339    0.03269    9.81166
373132.512700    0.09093    0.00814    0.45401   -0.70758    0.03293    9.79813
373132.522700    0.16931    0.36480    0.24643   -0.69526    0.01407    9.79754
373132.532700   -0.04486    0.17217    0.32567   -0.70417    0.03202    9.80027
373132.542700    0.09941   -0.04389    0.16157   -0.69518    0.03669    9.78525
373132.552700    0.03690   -0.07655    0.33409   -0.68920    0.02775    9.79316
373132.562700    0.11058    0.05770    0.31295   -0.69192    0.02544    9.80709
373132.572700    0.13556    0.01518    0.21262   -0.68826    0.03540    9.80058
373132.582700    0.03019    0.02154    0.21944   -0.67992    0.02199    9.78962
373132.592700    0.07139    0.00447    0.18226   -0.66775    0.02699    9.80633
373132.602700   -0.07769    0.04372    0.35380   -0.67125    0.03060    9.80630
373132.612700    0.06423   -0.06228    0.28190   -0.67777    0.02988    9.78885
373132.622700   -0.05512    0.25726    0.14840   -0.67598    0.02226    9.79566
373132.632700    0.01564    0.02974    0.42502   -0.67691    0.03547    9.79556
373132.642700    0.20054    0.12181    0.39013   -0.67585    0.03873    9.80160
373132.652700    0.05953    0.02584    0.43848   -0.68656    0.04102    9.80124
373132.662700    0.09333    0.03564    0.12811   -0.68024    0.03758    9.81161
373132.672700    0.01656   -0.04228    0.23147   -0.68616    0.04574    9.80192
373132.682700    0.01152    0.17584    0.37500   -0.68597    0.04015    9.78948
373132.692700    0.09053   -0.04120    0.15699   -0.67957    0.03099    9.80203
373132.702700    0.01696    0.12307    0.26144   -0.67032    0.01995    9.80637
373132.712700    0.16994    0.04532    0.10577   -0.67807    0.05335    9.78686
373132.722700    0.02017    0.07941    0.30361   -0.68559    0.03785    9.79734
373132.732700   -0.01891   -0.00779    0.38829   -0.69255    0.02289    9.79606
373132.742700    0.12089    0.29897    0.26264   -0.68016    0.02559    9.80277
373132.752700    0.07173    0.13946    0.37179   -0.70409    0.03568    9.80453
373132.762700   -0.02842    0.06646    0.16008   -0.69548    0.02872    9.79850
373132.772700   -0.05506   -0.08107    0.31226   -0.69980    0.01635    9.80825
373132.782700    0.14588    0.03237    0.08789   -0.68653    0.03472    9.79060
373132.792700   -0.05019    0.20237    0.09299   -0.68739    0.02944    9.79063
373132.802700    0.09803    0.20380    0.43711   -0.68168    0.01486    9.80751
373132.812700   -0.07729    0.17246    0.25296   -0.68929    0.03015    9.79563
373132.822700    0.19228    0.03655    0.38583   -0.69173    0.02545    9.79353
373132.832700   -0.05042    0.04515    0.24362   -0.66959    0.02544    9.80027
373132.842700    0.11058    0.12450    0.21303   -0.68807    0.04721    9.79691
373132.852700    0.15573    0.13808    0.04515   -0.69142    0.03129    9.79384
373132.862700   -0.18627   -0.00940    0.32779   -0.68724    0.04414    9.79481
373132.872700    0.01656    0.17979    0.29169   -0.67482    0.03548    9.81018
373132.882700   -0.03048    0.07013    0.32957   -0.67413    0.03986    9.79018
373132.892700    0.17808    0.09299    0.25451   -0.68244    0.03486    9.79771
373132.902700   -0.01008    0.00613    0.39460   -0.68360    0.02509    9.80102
373132.912700    0.06824    0.05552    0.16564   -0.68020    0.02962    9.80704
373132.922700    0.10795    0.06411    0.32458   -0.68475    0.02751    9.79564
373132.932700    0.10886    0.21125    0.18312   -0.68181    0.03301    9.79987
373132.942700    0.12456    0.09477    0.32733   -0.68335    0.02528    9.80779
373132.952700    0.11981    0.18552    0.20111   -0.68146    0.03482    9.79843
373132.962700    0.08806    0.00390    0.35329   -0.68622    0.03603    9.78880
373132.972700   -0.02722    0.24339    0.19446   -0.67725    0.02092    9.80316
373132.982700   -0.04332    0.05403    0.21847   -0.68233    0.02500    9.80564
373132.992700    0.19343    0.17968    0.31094   -0.68840    0.03411    9.79024
373133.002700    0.02928    0.18650    0.05752   -0.68109    0.02920    9.79704
373133.012700    0.01616    0.01129    0.20334   -0.68287    0.02587    9.80529
373133.022700    0.07993    0.05724    0.13241   -0.69101    0.03744    9.79343
373133.032700    0.24437    0.05959    0.27548   -0.68458    0.03072    9.79026
373133.042700    0.06721    0.23371    0.38136   -0.66895    0.01556    9.80213
373133.052700    0.18564    0.05283    0.27536   -0.68846    0.02566    9.80352
373133.062700    0.02945    0.07844    0.42032   -0.67859    0.03344    9.79915
373133.072700    0.12542   -0.05248    0.48117   -0.68942    0.01849    9.79645
373133.082700    0.10789    0.10634    0.18529   -0.67344    0.03836    9.81372
373133.092700    0.14954    0.14885    0.18249   -0.69082    0.03473    9.79380
373133.102700   -0.00945    0.13390    0.15000   -0.67878    0.03809    9.78912
373133.112700    0.05414    0.04693    0.24276   -0.68472    0.03479    9.81092
373133.122700    0.20455    0.04521    0.31765   -0.68205    0.03409    9.79452
373133.132700    0.26774    0.01988    0.19956   -0.68002    0.03664    9.79057
373133.142700    0.18295    0.08027    0.37678   -0.67382    0.03356    9.80128
373133.152700    0.08405    0.19612    0.22534   -0.67964    0.02657    9.80919
373133.162700   -0.02275   -0.06028    0.15430   -0.68132    0.04020    9.79554
373133.172700    0.06830   -0.05288    0.17693   -0.67408    0.03402    9.79736
373133.182700    0.08606    0.22838    0.35982   -0.67066    0.01837    9.80746
373133.192700    0.09127    0.09385    0.22311   -0.68285    0.03303    9.79167
373133.202700    0.02590    0.01730    0.26007   -0.68336    0.02746    9.79387
373133.212700    0.06182    0.00252    0.29679   -0.68093    0.02688    9.79993
373133.222700    0.03936    0.10961    0.22815   -0.68036    0.03504    9.79700
373133.232700    0.03684    0.07065    0.18799   -0.69443    0.02325    9.79106
373133.242700    0.16650    0.19263    0.28023   -0.67946    0.02968    9.79775
373133.252700    0.02429   -0.09798    0.23526   -0.68050    0.02583    9.80813
373133.262700    0.04813    0.12680    0.23537   -0.68283    0.03748    9.79734
373133.272700    0.05277    0.07878    0.18988   -0.69170    0.02638    9.78283
373133.282700    0.11998    0.20409    0.30527   -0.68416    0.02099    9.80283
373133.292700   -0.09276    0.15430    0.40376   -0.69270    0.01803    9.80251
373133.302700    0.10101    0.11849    0.26505   -0.68807    0.03824    9.78592
373133.312700    0.03432    0.11769    0.10319   -0.69247    0.03358    9.78206
373133.322700    0.28774    0.10027    0.26654   -0.68068    0.03780    9.81552
373133.332700   -0.01100   -0.07718    0.16427   -0.68024    0.03821    9.79912
373133.342700    0.14582    0.14834    0.38978   -0.68940    0.03205    9.78990
373133.352700    0.20552    0.14782    0.36566   -0.68039    0.03147    9.79810
373133.362700    0.11276    0.02469    0.31392   -0.67382    0.03969    9.79945
373133.372700    0.01513    0.17785    0.13098   -0.68150    0.03186    9.78882
373133.382700    0.14920    0.19406    0.21308   -0.67661    0.03276    9.80200
373133.392700   -0.00126    0.10542    0.34761   -0.66929    0.03373    9.79699
373133.402700    0.08457    0.01054    0.39385   -0.68028    0.03333    9.79417
373133.412700    0.10302    0.09626    0.28957   -0.68789    0.02928    9.80098
373133.422700    0.12525   -0.00069    0.26923   -0.67912    0.02832    9.81454
373133.432700   -0.13814    0.17131    0.16478   -0.68699    0.03977    9.80909
373133.442700   -0.03982    0.12708    0.40365   -0.68420    0.03605    9.79806
373133.452700   -0.04085    0.29565    0.22821   -0.69848    0.03109    9.79134
373133.462700   -0.03249    0.14198    0.22191   -0.67919    0.01754    9.80641
373133.472700   -0.00344    0.06102    0.11425   -0.68489    0.04086    9.79553
373133.482700    0.06182    0.22225    0.27359   -0.68418    0.02577    9.78924
373133.492700    0.14788    0.19005    0.33421   -0.68485    0.01973    9.80533
373133.502700    0.28373    0.23640    0.20128   -0.68675    0.03317    9.79701
373133.512700    0.08852   -0.16215    0.35690   -0.69428    0.02999    9.79993
373133.522700    0.08503   -0.00223    0.22523   -0.68223    0.02296    9.79069
373133.532700    0.03885    0.05220    0.24482   -0.68439    0.02851    9.80705
373133.542700    0.05970    0.05300    0.06686   -0.69728    0.03336    9.79989
373133.552700    0.23755   -0.08531    0.22586   -0.68599    0.02354    9.79319
373133.562700    0.05581   -0.01387    0.25577   -0.68195    0.02410    9.79923
373133.572700    0.17068    0.01507    0.28728   -0.67990    0.03379    9.78918
373133.582700    0.25898    0.05775    0.36612   -0.67251    0.04668    9.78869
373133.592700   -0.12955    0.10943    0.16134   -0.67927    0.02518    9.79422
373133.602700    0.12072    0.03306    0.35615   -0.67604    0.02867    9.80668
373133.612700    0.04968    0.07592    0.27588   -0.69310    0.03607    9.79274
373133.622700    0.15779   -0.01398    0.37884   -0.68374    0.03243    9.78883
373133.632700   -0.08692   -0.00258    0.42049   -0.68059    0.03882    9.80804
373133.642700   -0.03633    0.16811    0.19544   -0.67636    0.05241    9.79756
373133.652700    0.09563    0.11402    0.28860   -0.68067    0.03301    9.79452
373133.662700   -0.03810    0.14553    0.18753   -0.68386    0.03710    9.79627
373133.672700    0.20953    0.08170    0.26551   -0.66895    0.02811    9.80381
373133.682700    0.02418    0.03031    0.32722   -0.68591    0.04052    9.79304
373133.692700    0.03100    0.10353    0.41408   -0.68233    0.02328    9.79711
373133.702700    0.09832    0.16495    0.39505   -0.67714    0.02552    9.80349
373133.712700    0.09431    0.08210    0.05592   -0.70008    0.03698    9.78525
373133.722700    0.26018    0.16856    0.14777   -0.67520    0.02145    9.79353
373133.732700    0.11379   -0.01226    0.29989   -0.68223    0.02066    9.79748
373133.742700    0.24253    0.27817    0.31410   -0.68842    0.03353    9.80308
373133.752700    0.14605    0.03375    0.14799   -0.69351    0.03123    9.79598
373133.762700    0.15882    0.10766    0.17384   -0.68860    0.02621    9.80386
373133.772700    0.18025    0.13613    0.26792   -0.68952    0.02633    9.81527
373133.782700    0.12003   -0.00229    0.30069   -0.68189    0.02546    9.80065
373133.792700    0.02149    0.08497    0.18782   -0.68512    0.03360    9.78882
373133.802700    0.05357   -0.06790    0.26029   -0.68633    0.02375    9.79961
373133.812700    0.21996    0.07322    0.18936   -0.68229    0.02429    9.80387
373133.822700   -0.00516    0.17819    0.20369   -0.68671    0.04251    9.79159
373133.832700    0.19767    0.19584    0.27840   -0.68010    0.03589    9.79556
373133.842700    0.07683    0.12009    0.25600   -0.68386    0.03266    9.80165
373133.852700    0.19383   -0.06073    0.32080   -0.67540    0.04102    9.80052
373133.862700   -0.03518    0.05586    0.19784   -0.68694    0.03183    9.78990
373133.872700    0.06073   -0.13602    0.40949   -0.67456    0.01865    9.80712
373133.882700    0.02183    0.03014    0.45928   -0.67301    0.03240    9.80486
373133.892700    0.04899    0.28762    0.38451   -0.67777    0.03592    9.79555
373133.902700   -0.04515    0.21366    0.33369   -0.68289    0.02429    9.78959
373133.912700    0.09104    0.01581    0.21715   -0.67505    0.03240    9.80166
373133.922700    0.11671   -0.04022    0.26121   -0.68162    0.03371    9.79382
373133.932700    0.16696    0.18747    0.42554   -0.68529    0.03265    9.79061
373133.942700    0.02252    0.20403    0.26918   -0.67180    0.02866    9.80916
373133.952700    0.07752    0.14404    0.25772   -0.68599    0.03936    9.81087
373133.962700    0.06916    0.29519    0.27960   -0.68135    0.03019    9.77384
373133.972700    0.04429    0.19738    0.33558   -0.68657    0.02749    9.80207
373133.982700    0.01816    0.09001    0.29295   -0.68351    0.02785    9.79456
373133.992700    0.15092    0.29427    0.45831   -0.68601    0.02481    9.79351
373134.002700    0.09127    0.20076    0.22804   -0.68495    0.02475    9.79066
373134.012700    0.10966    0.03306    0.24225   -0.69503    0.02101    9.80749
373134.022700    0.00922   -0.01186    0.23302   -0.69767    0.04555    9.79017
373134.032700    0.15762    0.18656    0.30527   -0.69707    0.03923    9.80090
373134.042700    0.07099    0.17458    0.23176   -0.68179    0.02548    9.79387
373134.052700    0.05294    0.14135    0.40583   -0.69145    0.03643    9.80021
373134.062700    0.11929   -0.03495    0.25686   -0.69689    0.03740    9.78417
373134.072700    0.28608    0.05758    0.17962   -0.68485    0.03523    9.79201
373134.082700    0.13092    0.09408    0.33346   -0.68033    0.03003    9.80096
373134.092700    0.07265    0.16822    0.23892   -0.68700    0.03548    9.79985
373134.102700    0.08062    0.09127    0.23635   -0.68591    0.03717    9.79057
373134.112700   -0.00258    0.02653    0.36308   -0.68913    0.02982    9.81418
373134.122700    0.00441    0.21171    0.23955   -0.67285    0.03368    9.80733
373134.132700    0.10817   -0.09053    0.28482   -0.67788    0.03957    9.78199
373134.142700    0.18226    0.02504    0.27725   -0.68441    0.02477    9.78284
373134.152700    0.03690    0.06629    0.19801   -0.67989    0.02715    9.80492
373134.162700    0.02441    0.06165    0.19532   -0.67894    0.03365    9.78738
373134.172700    0.10130   -0.01610    0.28275   -0.68752    0.02742    9.78709
373134.182700    0.18214    0.28992    0.15951   -0.67500    0.03081    9.80521
373134.192700    0.16707    0.13487    0.33971   -0.66962    0.03254    9.80378
373134.202700    0.07901    0.01203    0.36148   -0.69618    0.03648    9.80950
373134.212700    0.25147    0.08692    0.30413   -0.69441    0.02138    9.79143
373134.222700    0.17452    0.10032    0.29588   -0.68755    0.02692    9.80777
373134.232700    0.18707    0.00201    0.32235   -0.68067    0.03037    9.79277
373134.242700    0.05936    0.14530    0.14095   -0.68528    0.03576    9.78951
373134.252700    0.04034    0.13453    0.35197   -0.69136    0.02791    9.81276
373134.262700    0.09442    0.04005    0.22414   -0.68789    0.03960    9.81017
373134.272700    0.23268    0.14960    0.19154   -0.69905    0.03160    9.79741
373134.282700    0.09780    0.15395    0.19773   -0.67862    0.02546    9.79601
373134.292700    0.09591    0.21887    0.38680   -0.68213    0.03218    9.80701
373134.302700    0.06406    0.11402    0.18243   -0.68874    0.04155    9.78982
373134.312700    0.19778    0.18042    0.26591   -0.68940    0.03897    9.79377
373134.322700   -0.13545    0.14691    0.10044   -0.68656    0.02688    9.78780
373134.332700    0.08325    0.07105    0.17372   -0.68333    0.02898    9.80598
373134.342700   -0.07660   -0.00252    0.25898   -0.68629    0.03041    9.79740
373134.352700    0.01461    0.09654    0.31255   -0.67789    0.03032    9.80203
373134.362700   -0.10628   -0.08182    0.25829   -0.68805    0.02875    9.80884
373134.372700    0.03724    0.16931    0.30619   -0.68209    0.02467    9.78960
373134.382700    0.02618    0.06686    0.44742   -0.69133    0.01871    9.78218
373134.392700   -0.00642    0.24494    0.25823   -0.67878    0.03015    9.79738
373134.402700   -0.01134    0.09981    0.29828   -0.67524    0.04338    9.80298
373134.412700    0.21572    0.15951    0.21761   -0.68390    0.03484    9.78808
373134.422700    0.03890    0.06429    0.29857   -0.67202    0.01589    9.80391
373134.432700    0.11339    0.12313    0.26706   -0.67367    0.02222    9.81671
373134.442700    0.11138    0.25571    0.23680   -0.68639    0.02853    9.79027
373134.452700    0.06325    0.15688    0.30625   -0.69276    0.01903    9.78930
373134.462700    0.03982    0.12897    0.17968   -0.68613    0.02171    9.80853
373134.472700    0.18701   -0.04647    0.18793   -0.68406    0.03513    9.78916
373134.482700    0.17109    0.14009    0.16198   -0.68519    0.02964    9.78921
373134.492700    0.18495   -0.01324    0.17802   -0.67536    0.02459    9.79673
373134.502700    0.34429    0.04291    0.19234   -0.67923    0.04369    9.81726
373134.512700    0.00252   -0.02922    0.34538   -0.67989    0.03329    9.80237
373134.522700    0.06578    0.17406    0.30292   -0.69625    0.02542    9.79353
373134.532700   -0.07712    0.11310    0.39872   -0.68207    0.02236    9.80316
373134.542700    0.15126   -0.05678    0.15579   -0.68551    0.03957    9.79661
373134.552700    0.08652    0.10113    0.11929   -0.68486    0.02611    9.79494
373134.562700    0.02939    0.11224    0.22844   -0.69200    0.02889    9.81312
373134.572700   -0.03031   -0.03965    0.15424   -0.68194    0.03438    9.80700
373134.582700    0.07357    0.03484    0.16324   -0.69143    0.03537    9.79131
373134.592700    0.02269    0.06704    0.18913   -0.68347    0.03053    9.78991
373134.602700   -0.03495    0.15693    0.31077   -0.68070    0.02574    9.80028
373134.612700    0.05867   -0.04819    0.24786   -0.67813    0.03097    9.78920
373134.622700    0.15825   -0.10491    0.22689   -0.68499    0.02161    9.77894
373134.632700   -0.06010   -0.15968    0.51136   -0.67760    0.01716    9.80358
373134.642700   -0.01478    0.03214    0.12731   -0.67923    0.02921    9.80239
373134.652700    0.08766    0.25852    0.42628   -0.67631    0.02957    9.79061
373134.662700    0.33890    0.01541    0.40457   -0.68343    0.03090    9.79954
373134.672700    0.11253    0.35970    0.38039   -0.67034    0.01797    9.81246
373134.682700    0.04429    0.21675    0.12926   -0.67763    0.02895    9.80168
373134.692700    0.27909    0.16524    0.20180   -0.69677    0.03995    9.78557
373134.702700    0.07918    0.04291    0.26385   -0.67987    0.02476    9.79530
373134.712700    0.09780    0.12771    0.17200   -0.67482    0.04111    9.81371
373134.722700    0.20019    0.14593    0.35781   -0.68815    0.04025    9.78733
373134.732700   -0.03782    0.06073    0.27250   -0.67581    0.03406    9.79914
373134.742700    0.01696    0.21171    0.23440   -0.67596    0.03755    9.80873
373134.752700    0.16851    0.04784    0.22970   -0.68829    0.03791    9.79628
373134.762700    0.28837   -0.07196    0.28722   -0.68889    0.03845    9.80199
373134.772700   -0.04303    0.07529    0.04624   -0.68691    0.02880    9.80384
373134.782700   -0.02813    0.03506    0.18552   -0.68748    0.02645    9.80315
373134.792700    0.07638    0.07901    0.32739   -0.69313    0.02497    9.79567
373134.802700    0.14673    0.18587    0.23549   -0.68607    0.01663    9.80145
373134.812700    0.11367    0.07185    0.24947   -0.69234    0.03416    9.80203
373134.822700    0.12158   -0.02510    0.40588   -0.69029    0.03783    9.79415
373134.832700    0.14376    0.23652    0.29737   -0.68494    0.03098    9.79347
373134.842700   -0.04939    0.18134    0.35999   -0.68032    0.02239    9.81493
373134.852700    0.08422    0.11029    0.30029   -0.67863    0.02761    9.80098
373134.862700    0.10921   -0.00636    0.27215   -0.67957    0.03685    9.78879
373134.872700    0.09969    0.19704    0.36927   -0.68582    0.02306    9.79604
373134.882700    0.11895    0.09053    0.24763   -0.67200    0.02865    9.80025
373134.892700    0.01650    0.29570    0.32097   -0.68081    0.02711    9.79492
373134.902700    0.13866    0.04034    0.35982   -0.68588    0.03446    9.78845
373134.912700    0.20873    0.02538    0.18426   -0.68461    0.02653    9.80351
373134.922700    0.05392    0.01272    0.36881   -0.68510    0.03499    9.79345
373134.932700    0.00567    0.13379    0.40428   -0.68075    0.03542    9.79628
373134.942700   -0.00556    0.16071    0.30367   -0.68309    0.02434    9.79958
373134.952700    0.12765    0.33965    0.29141   -0.68051    0.03833    9.80481
373134.962700    0.05523    0.22288    0.22981   -0.67781    0.04161    9.79087
373134.972700    0.10514    0.33633    0.21325   -0.68371    0.03793    9.79946
373134.982700    0.20323    0.08296    0.34051   -0.67755    0.02667    9.80848
373134.992700    0.11385    0.14679    0.17286   -0.68687    0.03142    9.80168
373135.002700    0.33060    0.12508    0.29444   -0.68567    0.04245    9.78375
373135.012700    0.03867    0.07282    0.23331   -0.67704    0.02376    9.81136
373135.022700    0.05506   -0.02435    0.33232   -0.69231    0.03016    9.80241
373135.032700    0.05775    0.06159    0.28694   -0.69561    0.03846    9.79129
373135.042700    0.15189    0.19200    0.19790   -0.68046    0.03104    9.79595
373135.052700    0.05174    0.03747    0.31220   -0.67373    0.03451    9.81340
373135.062700    0.05947    0.33111    0.17109   -0.68855    0.02881    9.78813
373135.072700    0.11322   -0.01134    0.03890   -0.68784    0.02410    9.80139
373135.082700    0.11276    0.23497    0.38984   -0.68970    0.03236    9.81237
373135.092700    0.04698   -0.04652    0.53869   -0.69028    0.03502    9.79524
373135.102700    0.04784    0.00653    0.36251   -0.68963    0.04195    9.79518
373135.112700    0.07259    0.05810    0.12662   -0.68270    0.02754    9.80883
373135.122700    0.04274    0.03197    0.31507   -0.68261    0.02648    9.80813
373135.132700    0.15705    0.02641    0.25686   -0.67450    0.03616    9.79056
373135.142700    0.04887    0.12989    0.17819   -0.67831    0.02990    9.79383
373135.152700    0.00241    0.04286    0.25285   -0.67508    0.01926    9.80604
373135.162700    0.04228    0.02962    0.36601   -0.68622    0.04026    9.79590
373135.172700    0.04905    0.11373    0.17372   -0.69180    0.02635    9.78781
373135.182700   -0.02624    0.16404    0.27754   -0.67728    0.02548    9.80633
373135.192700   -0.15435   -0.00905    0.20718   -0.67117    0.03085    9.80773
373135.202700    0.06383    0.11396    0.33002   -0.68516    0.02637    9.79422
373135.212700    0.14708    0.06709    0.30957   -0.68854    0.03034    9.80454
373135.222700    0.04996    0.11671    0.21939   -0.68752    0.02803    9.82132
373135.232700    0.14845    0.01020    0.27657   -0.68337    0.03140    9.79811
373135.242700    0.16587   -0.06268    0.22047   -0.67858    0.03518    9.79201
373135.252700   -0.00567   -0.05506    0.23342   -0.67177    0.01417    9.79967
373135.262700   -0.02573    0.18140    0.18495   -0.69633    0.04192    9.80730
373135.272700    0.12863    0.01811    0.26757   -0.68657    0.03887    9.79484
373135.282700    0.09328    0.05139    0.18839   -0.67984    0.02375    9.80424
373135.292700    0.07282    0.18392    0.30367   -0.69006    0.03090    9.80417
373135.302700    0.01833    0.00980    0.38050   -0.68690    0.03988    9.78770
373135.312700    0.16650   -0.11264    0.27003   -0.69881    0.02187    9.78431
373135.322700    0.08182    0.23927    0.22363   -0.67040    0.03002    9.80130
373135.332700    0.03163    0.08176    0.24649   -0.68352    0.03464    9.79273
373135.342700    0.07804    0.27410    0.21812   -0.68328    0.02885    9.79668
373135.352700    0.13631    0.07586    0.30510   -0.67720    0.02313    9.80458
373135.362700    0.08222    0.19675    0.20581   -0.67704    0.02763    9.80560
373135.372700    0.09425    0.09041    0.25371   -0.69206    0.03641    9.80022
373135.382700   -0.04062    0.00103    0.35810   -0.68779    0.02297    9.80568
373135.392700    0.10187    0.04801    0.08170   -0.67889    0.03383    9.80700
373135.402700    0.08422   -0.03231    0.17343   -0.68982    0.02474    9.80174
373135.412700   -0.03736    0.01753    0.27989   -0.68443    0.02739    9.79778
373135.422700    0.02693    0.07277    0.12015   -0.67792    0.02995    9.79454
373135.432700    0.01283    0.14473    0.16461   -0.67622    0.03139    9.81485
373135.442700    0.21526    0.02045    0.23635   -0.69370    0.03305    9.79776
373135.452700    0.01432    0.01879    0.25027   -0.68581    0.03234    9.79774
373135.462700    0.04738    0.08703    0.21240   -0.67139    0.03356    9.81019
373135.472700    0.11975    0.16891    0.12433   -0.67455    0.04062    9.79944
373135.482700    0.12267    0.00029    0.29461   -0.67694    0.04271    9.78695
373135.492700   -0.04079   -0.01690    0.20724   -0.68409    0.03364    9.79737
373135.502700    0.13470    0.15223    0.31742   -0.67305    0.02124    9.81564
373135.512700    0.18867    0.01341    0.29914   -0.68235    0.03346    9.79452
373135.522700    0.19870    0.10468    0.35827   -0.68389    0.03719    9.79164
373135.532700    0.02303   -0.13516    0.30733   -0.67732    0.03071    9.80489
373135.542700    0.25772    0.04400    0.19773   -0.69167    0.03149    9.80453
373135.552700    0.10365    0.16954    0.39792   -0.68938    0.02197    9.79248
373135.562700    0.27290    0.14748    0.18386   -0.67135    0.02810    9.79918
373135.572700    0.19114    0.11763    0.28241   -0.67587    0.03215    9.80129
373135.582700   -0.21440   -0.00178    0.43104   -0.68583    0.03307    9.79275
373135.592700    0.04332   -0.11362    0.26975   -0.68324    0.02827    9.79850
373135.602700    0.12639   -0.05414    0.15670   -0.67536    0.02585    9.79886
373135.612700    0.01008    0.03850    0.37408   -0.68025    0.02781    9.79492
373135.622700    0.23222    0.10674    0.20180   -0.67797    0.02829    9.78635
373135.632700    0.07953    0.12118    0.28138   -0.68454    0.02992    9.79562
373135.642700    0.19612    0.24374    0.48753   -0.67981    0.02798    9.79526
373135.652700    0.01536    0.11436    0.28384   -0.68947    0.04153    9.79410
373135.662700    0.20111    0.09253    0.27267   -0.68687    0.04014    9.80090
373135.672700    0.06228   -0.06784    0.24081   -0.68615    0.03778    9.79949
373135.682700   -0.07609    0.13768    0.27737   -0.68583    0.03230    9.79989
373135.692700   -0.01868   -0.00768    0.22254   -0.68448    0.03569    9.79736
373135.702700    0.09826    0.27680    0.43235   -0.68326    0.02905    9.80810
373135.712700   -0.04469   -0.07878    0.23417   -0.69404    0.03674    9.79951
373135.722700   -0.07638    0.15688    0.19750   -0.68904    0.03414    9.79238
373135.732700    0.09884    0.21377    0.13189   -0.67769    0.03559    9.79913
373135.742700    0.00424    0.03581    0.24104   -0.67811    0.02310    9.82277
373135.752700    0.08491    0.24345    0.32223   -0.68079    0.03199    9.78454
373135.762700   -0.00550    0.24070    0.26453   -0.68911    0.03288    9.78989
373135.772700   -0.07122   -0.09649    0.29106   -0.67907    0.01703    9.80250
373135.782700    0.10164    0.17395    0.37540   -0.68733    0.03726    9.80769
373135.792700    0.01593    0.18300    0.35896   -0.68767    0.02809    9.79136
373135.802700    0.01421    0.00138    0.18489   -0.68295    0.02473    9.80530
373135.812700    0.08629    0.11677    0.14421   -0.66996    0.02322    9.81099
373135.822700   -0.00619    0.02263    0.28505   -0.67894    0.03580    9.79842
373135.832700    0.19171    0.14410    0.22036   -0.69592    0.02516    9.80173
373135.842700    0.03925    0.03564    0.03489   -0.67578    0.02414    9.80350
373135.852700    0.09551    0.21240    0.23440   -0.68546    0.04649    9.79904
373135.862700    0.01868    0.15808    0.07552   -0.67558    0.03580    9.79378
373135.872700    0.15258    0.06303    0.35632   -0.68380    0.03833    9.80162
373135.882700    0.27445    0.12599    0.36262   -0.68237    0.02565    9.80279
373135.892700    0.12038   -0.12674    0.33896   -0.68364    0.03274    9.79632
373135.902700    0.14439    0.12932    0.19274   -0.68033    0.03313    9.79773
373135.912700    0.00556    0.09425    0.25795   -0.67988    0.02479    9.80814
