Time              Gyro_X     Gyro_Y     Gyro_Z    Accel_X    Accel_Y    Accel_Z
373464.372700    3.90075   -2.93618  -23.24553   -1.89966    0.31811   10.66077
373464.382700    2.59017    3.07604  -28.03339   -1.37164    1.60326   11.67083
373464.392700   -3.84054    7.73957  -32.16877   -1.03758    1.14971   11.20406
373464.402700  -10.75579    8.71469  -33.73174    0.17172    0.91726   11.56693
373464.412700  -14.28613    8.48212  -32.05332    1.01143    0.30212   11.74298
373464.422700  -12.65927    5.10964  -29.59413    0.86190   -0.05262   10.04625
373464.432700   -8.47834    0.78197  -28.53605    0.49890    0.20809    8.49046
373464.442700   -5.01046   -2.63154  -26.63795    0.20632   -1.41836    8.22450
373464.452700   -2.79993   -6.82020  -25.10661    0.96046    0.18749    8.73354
373464.462700   -1.03545   -7.71138  -23.82295    0.96877   -1.05826    9.72484
373464.472700    3.72738   -9.94311  -25.15021   -0.64880   -0.57296    9.27639
373464.482700    5.37675   -6.21648  -27.05312    0.21518    0.40878    9.22668
373464.492700    6.24146   -4.86642  -26.40384    1.19315   -0.92936    9.99618
373464.502700    6.76314   -2.00868  -25.62267    0.92432    0.07394    9.73103
373464.512700    6.13689   -1.71005  -28.16116   -0.07407    0.18243   10.81841
373464.522700    6.26019    0.81732  -29.53964    0.59750   -0.79306   10.15503
373464.532700    3.06469    2.34088  -27.48776    1.49897    0.49454   10.64602
373464.542700    1.16373    5.25047  -26.22428    1.13691   -0.35391    9.82216
373464.552700   -1.33751    5.69623  -26.10132    0.43438   -0.13349    9.40919
373464.562700   -0.45395    7.42972  -25.90589    1.21236    0.37515    9.61895
373464.572700    0.26196    8.81690  -24.23806    1.08764   -0.44559    8.56116
373464.582700   -0.86339    8.12328  -21.67219    0.97795    0.07571    9.77159
373464.592700   -3.04802    6.62265  -22.42391    0.42479   -0.50553   10.88137
373464.602700   -2.24399    5.76430  -21.40542    0.82359   -0.36792   10.15358
373464.612700    1.51112   12.11244  -19.66580   -0.37795   -0.51846   10.51874
373464.622700    1.61053   14.96589  -17.93770   -0.73012   -1.36845   10.63066
373464.632700    4.96560   17.68807  -15.73474    0.07438   -0.63436   10.57039
373464.642700    6.32396   16.77552  -14.17188    0.64417   -0.55903   10.08231
373464.652700    6.12469   10.96217  -14.16736   -1.07294   -0.63450   10.91554
373464.662700    7.11098    8.73978  -16.43386   -1.06892    0.09251    9.74121
373464.672700    4.97150    8.32771  -15.89173   -1.65126   -0.41806    8.77825
373464.682700    4.77457    3.30270  -19.33532   -2.03997    0.47338    8.80481
373464.692700    5.16097   -0.16312  -22.97933   -1.68497    0.00655    8.53718
373464.702700    5.55036   -3.93949  -24.52563   -0.77499    0.79025    8.33592
373464.712700    4.55089   -7.94137  -26.23253   -1.75820    1.22686    7.71492
373464.722700    1.76322  -11.84613  -28.91197   -1.86417    1.11358    8.71834
373464.732700    0.67466  -11.22694  -31.16317   -1.09133    1.72930   10.13140
373464.742700   -1.94588  -10.40881  -32.51152   -0.61232    1.22097   10.05322
373464.752700   -4.25897   -9.56358  -33.32093   -0.70676    1.72966    9.99234
373464.762700   -9.91996   -5.58983  -33.90982   -0.40594    1.78537   10.24388
373464.772700  -12.68855   -6.95995  -32.72632    0.25677    0.22829   10.81126
373464.782700  -12.46470   -6.32992  -29.14235    1.94489    0.26773   11.91669
373464.792700  -11.20545   -7.55072  -24.76180    1.21404   -0.55135   10.80312
373464.802700   -6.96459   -9.18830  -22.05504    0.75568   -0.07000   10.51555
373464.812700   -4.76053   -7.64669  -21.46374   -0.24538   -1.19075   10.31696
373464.822700   -3.85996   -4.33116  -20.22255    0.39789   -1.04906   10.15792
373464.832700    1.98387   -4.31603  -20.27709    0.12727   -0.48995   10.07910
373464.842700    7.00458   -5.09165  -23.30345   -0.38457   -0.62161    9.32571
373464.852700    9.08940   -9.12143  -26.71324    0.07884   -1.01276    8.60565
373464.862700    7.90103  -10.12428  -28.71395    0.55669    0.18473    8.98158
373464.872700    6.26186   -9.37720  -29.50704   -0.09975   -0.68964    9.05748
373464.882700    6.99169   -6.73546  -29.29705    0.09825    0.03217    9.27338
373464.892700    5.78263   -4.25490  -31.71001    0.76901   -0.22761    9.88781
373464.902700    3.85641   -4.00274  -32.25225    1.55886   -0.84279    9.73757
373464.912700    5.09944   -3.53698  -28.66640    0.97218    0.10195    9.80102
373464.922700    0.49750   -2.58192  -26.63463    1.17352   -0.02985    9.39955
373464.932700    0.02905   -4.31878  -25.24910    1.60877   -0.44637   10.58083
373464.942700    0.65409   -1.44345  -23.33479    1.43467   -0.24225   10.49212
373464.952700   -3.27617   -1.03694  -19.17862    1.34499   -0.65435   10.89480
373464.962700   -1.95350    2.23110  -16.72200    0.83233   -0.67028   10.58991
373464.972700   -3.81309    5.70551  -15.27569    0.73770   -0.87927   10.94104
373464.982700   -4.20431    6.62207  -15.29413    0.17546   -0.64135   11.48247
373464.992700   -2.22531    9.63148  -16.80525   -0.44996   -0.66451   10.42594
373465.002700   -0.78891   11.62600  -16.92701   -0.67837   -1.24525   10.38652
373465.012700    2.50852   13.52037  -18.15400   -0.48188   -0.35589    9.32051
373465.022700    1.60021   11.07659  -17.82552   -0.02450   -0.66214    8.77889
373465.032700    5.00129    8.48321  -17.92636   -0.80518   -0.25784    9.37043
373465.042700    7.09723    7.24138  -20.06412   -1.53420    0.24533    8.06217
373465.052700    6.40544    2.43879  -21.00056   -1.01134    0.01162    8.31450
373465.062700    8.29534   -1.07527  -23.00460   -0.85843    0.06983    9.42702
373465.072700    6.52456   -4.80689  -24.78472   -1.09462    0.32590    8.50713
373465.082700    6.33370  -10.26185  -27.13173   -0.70687    0.60396    9.24878
373465.092700    7.15865  -11.56681  -29.08408   -0.54431    0.49030    8.68261
373465.102700    5.31774  -13.17952  -29.74430   -0.22032    1.05359    8.27053
373465.112700    4.21794  -11.58022  -30.80462   -0.42852    1.04621   10.24121
373465.122700    3.32063   -8.51324  -31.77859    0.02106    0.70664   10.39402
373465.132700    3.55091   -6.96894  -31.48403    0.51669    1.30557   10.51358
373465.142700    0.50374   -5.63613  -30.49425    0.91483    0.17010   11.36993
373465.152700   -2.28782   -6.07794  -28.31844    1.04608   -0.15627   11.31069
373465.162700   -4.32211   -2.75982  -25.48155    1.27924    0.29017   11.84969
373465.172700   -4.70599   -1.55839  -22.15129    1.64999   -0.55306   12.40955
373465.182700   -2.48114    0.12697  -20.65043    0.79060    0.74800   11.04168
373465.192700   -1.92754    1.99590  -19.02128    1.61376   -0.62372    9.67040
373465.202700    0.49120    2.26295  -18.25552    0.74745   -0.67328    8.89745
373465.212700    4.45200    3.04178  -20.96235   -0.18353   -0.71794    7.31680
373465.222700   10.53131    0.12909  -23.00288    0.33009   -1.06060    5.28273
373465.232700   16.19259   -1.07092  -25.65126   -0.46819    0.20826    7.72409
373465.242700   17.64744   -4.82207  -26.15753    1.63965    0.12288    8.72417
373465.252700   21.12971   -1.48505  -26.75954   -0.41117   -0.31902    8.81193
373465.262700   14.30933   -5.59866  -29.79002   -0.91719    1.51193   11.04969
373465.272700   11.98674    5.51776  -29.84692    0.47200    0.13672   11.78698
373465.282700    4.71733    6.22289  -27.82277    0.50210    0.92757   12.66745
373465.292700   -1.03132    5.74522  -27.96000    1.58276    1.10884   11.69820
373465.302700   -3.97169    1.78574  -24.90069    2.09699    0.02654   11.68974
373465.312700   -4.52333    4.58406  -20.38618    0.65896    0.39489   11.38427
373465.322700   -7.66125    6.40859  -17.12519    0.50448    0.30131   10.39331
373465.332700   -8.08088    9.66912  -15.81444   -0.27851    0.06380   10.53705
373465.342700   -5.72740   11.88824  -15.34037    0.45413    0.18718    9.57041
373465.352700   -3.94802   12.15123  -13.81264   -0.37994   -0.48767    8.64179
373465.362700   -0.76410    5.86250  -15.45680   -0.45083   -0.35500    7.94886
373465.372700    5.42465    1.87770  -17.42474   -0.76729   -0.77438    6.64704
373465.382700   12.07801   -3.92602  -17.38841   -0.15849   -0.18247    6.31507
373465.392700   10.34727  -10.28242  -18.46935   -1.18255    0.40884    7.40994
373465.402700   14.18689  -12.55396  -23.70842   -1.56395   -0.05866    9.62528
373465.412700   11.25599  -11.38691  -25.69882   -0.35723    1.93501   10.99211
373465.422700    8.53764   -7.63059  -27.67701   -1.01778    1.06547   11.75767
373465.432700    3.18055   -0.84402  -29.39634   -1.60094    0.51717   12.68887
373465.442700   -1.38673    1.63442  -29.85838    0.10991    1.60755   11.49561
373465.452700   -5.75347    2.63933  -29.39050    0.18608    0.17485   10.56795
373465.462700   -5.19220   -0.81858  -28.82001    0.43338    0.57135   10.21917
373465.472700   -5.80962   -0.57972  -27.96808   -1.10256    0.21874   10.29780
373465.482700   -3.29548   -3.02957  -26.11868   -1.06626   -0.81179    9.03205
373465.492700   -0.97116   -6.48869  -23.31090    1.60459    0.20764    8.78704
373465.502700    2.01120  -12.48762  -21.08250    0.49095   -0.67692    9.08863
373465.512700    7.46730  -15.61287  -23.97582   -1.11025    0.30298    9.86326
373465.522700    6.73987  -13.68475  -27.01089   -0.20645    0.37748   10.38475
373465.532700    4.69338   -6.95599  -26.26651    0.35931    0.12557   10.24553
373465.542700    5.15272   -1.96347  -27.60940    0.44148    1.02506   10.59619
373465.552700    0.00349   -0.10038  -29.97933    1.02526    0.95635   10.76910
373465.562700    0.54334   -0.54551  -29.30375    1.79195    0.59814   10.41045
373465.572700    0.22918    2.88656  -27.81131    1.11706    0.81157   10.00648
373465.582700   -4.47520    1.47898  -27.06572    0.79804   -0.17657    8.95469
373465.592700   -0.92206    1.84659  -27.50404    1.25849   -0.00495    9.12792
373465.602700   -0.31077    3.23503  -25.47405    1.57216   -0.67031    9.09808
373465.612700    2.37989    3.06527  -22.94730    0.67029   -0.68516    8.88773
373465.622700    4.35373    4.23135  -23.54702   -0.14209   -0.39365    8.86491
373465.632700    4.55748    2.80022  -25.67487   -0.16408   -0.29328    9.10972
373465.642700    7.73504    2.85740  -26.76097   -0.16654    0.49597   10.58821
373465.652700    9.27252    2.92564  -27.35576    0.00528    1.02431   11.05699
373465.662700    5.44551    3.38693  -27.22512   -0.29058    0.68307   10.44674
373465.672700    2.76297    4.29197  -27.30356   -0.22782    1.03503   10.79400
373465.682700    0.83096    7.48340  -24.40835    0.86566    0.47365   10.02015
373465.692700    1.17233    8.43319  -19.31664    0.44532    0.33812   10.16761
373465.702700    5.71502   10.02539  -16.17133    0.28838    0.55064    9.55447
373465.712700    5.10735    9.45644  -12.67526    0.97247    0.35115    8.84960
373465.722700    3.67862    8.24819   -8.85306   -0.42362    0.48248   10.16828
373465.732700    5.38798   10.07036   -9.17678   -1.54568    0.81540   10.32586
373465.742700    3.27720    9.10779  -10.16708   -0.78046    0.18540    9.97201
373465.752700    4.60005    7.40004  -12.12963   -0.88118    0.58651   10.59753
373465.762700    1.25495    5.27224  -15.30720   -1.64125    0.34524    9.48331
373465.772700   -0.42095    4.01844  -18.20258   -0.65615    0.53912   10.17206
373465.782700    1.51960    6.58472  -17.23537   -0.56373    1.12921   10.04866
373465.792700    1.38690    5.72024  -17.93599   -1.45478    0.62820    9.44165
373465.802700    0.61077    6.23017  -19.80566   -0.38284    1.72378    8.92394
373465.812700   -0.77172    3.32063  -18.67871   -0.20033    1.11639    7.44745
373465.822700   -1.12643    0.87181  -15.81163   -0.46824    0.81878    7.67517
373465.832700    0.99368   -1.25151  -15.31940   -0.97656    0.92319    8.94735
373465.842700    3.99054   -2.51924  -15.39188   -0.64222    0.58268    8.25517
373465.852700    4.83685   -2.17409  -14.65506   -0.35075    1.33356    8.95883
373465.862700    1.61076   -0.98887  -14.34686   -0.78888    0.80164    9.84930
373465.872700    0.49463    2.81958  -13.09953    0.37378    0.29709   10.81058
373465.882700    2.56490   10.12680  -10.68498   -0.10076    1.26926   11.20622
373465.892700    0.21681   13.55377   -8.65705    0.01070    0.96833   11.34128
373465.902700   -0.58688   16.76475   -3.92917    2.30589    0.83099   11.50429
373465.912700   -1.92170   19.62380    2.22371    0.27341    0.98172   10.90532
373465.922700   -5.60009   19.33240    3.57079   -0.85868    0.14692   11.06290
373465.932700   -2.61022   17.34641    6.49814    0.43205   -0.26777   10.45800
373465.942700   -2.98591   15.91052   10.94922    0.62835   -0.30509    9.62570
373465.952700   -2.80572   12.58038   12.14092   -0.96562   -1.08928    8.51869
373465.962700    1.18213   10.89462   11.74214   -1.81913   -0.41298    8.13282
373465.972700    4.45962   10.60402   13.81986   -1.08421   -0.84239    8.46307
373465.982700    8.12489   10.61416   16.34746   -0.57890   -0.86977    8.62969
373465.992700    7.69368    5.62175   15.53827   -1.84258   -0.68426    9.51720
373466.002700    4.17990    4.58939   14.31907   -2.33371   -0.55051   10.54572
373466.012700   -0.34784    8.01562   15.15737   -2.70435   -1.22478   12.40333
373466.022700   -0.93398   12.68809   13.15952   -2.65928   -0.23426   12.56947
373466.032700   -5.24783   14.26820   10.12766   -1.98620   -0.69283   11.69897
373466.042700   -9.04546   13.31267   10.42755   -1.87316   -0.71076   10.44988
373466.052700   -8.31608   13.21802   11.81886   -1.96054   -1.09941    9.40626
373466.062700   -9.00226    7.83812   12.77209   -1.95899   -1.26197    9.17904
373466.072700   -3.51194    4.41315   11.36765   -2.81423   -1.60425    7.91736
373466.082700    0.11522   -3.01244   12.36483   -0.48864   -1.08378    8.22405
373466.092700    3.54329   -9.15231   17.45814   -1.50978   -0.88067    7.11626
373466.102700    6.86678  -11.49428   16.61377   -2.72029   -1.13896    7.68790
373466.112700    7.52941  -16.85808   14.54889   -2.53605   -0.45236    8.80450
373466.122700   11.71000  -16.84106   12.84829   -1.58764   -0.05702    8.92469
373466.132700   11.19794  -17.62367   13.64705   -0.72642    0.05548    9.36007
373466.142700    7.33506  -14.34010   14.73670   -1.50780    0.56149   11.23810
373466.152700    7.97437  -13.59027   15.84068   -1.29863    0.55643   10.44886
373466.162700    4.68210   -9.55333   18.62245    0.44953    1.33932   10.78406
373466.172700    2.26679   -7.46810   20.43082   -0.45491   -0.07355   11.89406
373466.182700    2.28014   -7.17899   19.57797   -1.04775    1.25079   11.01960
373466.192700   -4.64457   -5.64020   21.44295    0.27178    1.16839   10.58509
373466.202700   -1.75463   -2.92993   24.15344    0.37007    1.12915   10.63073
373466.212700   -0.15378   -3.83177   25.26033    0.26694    1.47708   10.03826
373466.222700   -1.92445   -4.95895   26.86782    1.14748    1.24276    8.53201
373466.232700   -0.90298   -5.55018   29.61521    0.05908    1.04136    8.26397
373466.242700   -0.35907   -3.93410   30.12039    0.41076    1.26912    8.62349
373466.252700   -2.63463   -5.63493   30.77849    0.59668    1.90641    9.14234
373466.262700   -2.10293   -1.53518   30.43672    0.01392    1.60922   10.02301
373466.272700   -4.19331    0.85800   32.44540    0.63389    1.83959   11.30321
373466.282700   -5.53477    9.67903   35.54229   -0.57331    2.31202   10.79812
373466.292700   -6.58695   13.99071   32.74276   -1.88860    0.75274   11.60706
373466.302700   -8.67853   15.34186   28.50219   -0.69675    0.77953   11.49844
373466.312700   -9.99307   18.20877   29.77822   -0.32799    0.47813    9.49496
373466.322700   -8.59402   17.15533   31.01312   -1.69717    0.22215    9.94977
373466.332700   -5.48974   17.52443   29.51552   -1.64105   -0.29284    9.43699
373466.342700   -2.46108   14.88739   30.37834   -0.94891   -0.03964    7.92997
373466.352700   -0.36858   12.14499   33.34402   -2.01215   -0.35650    8.60890
373466.362700    2.65669    9.15701   35.60480   -1.75670   -0.25028    8.15518
373466.372700    4.54911    2.45518   36.00020   -1.77126    0.74428    8.23551
373466.382700    5.03389   -4.57243   34.85239   -2.67486    0.35360    8.45093
373466.392700    6.75724   -8.79078   34.43098   -1.87301    0.92089    8.81190
373466.402700    1.88589  -12.47386   33.60340   -2.68421    1.25564   10.22201
373466.412700    1.08472  -13.66860   29.77730   -2.41240    1.22359   10.40545
373466.422700   -4.42661  -12.39651   27.04584   -1.65314    0.41947   11.40196
373466.432700   -8.94358  -10.19853   26.73433   -1.09369    1.02863   12.10628
373466.442700  -10.66045   -6.70223   26.87619   -0.65683    0.11551   12.04755
373466.452700  -12.34747   -4.04926   28.15721   -0.30257    0.41973   10.73602
373466.462700  -12.86256   -0.52340   30.57228    0.25530   -0.40883   11.00164
373466.472700   -9.36196    0.39677   34.22168    0.22094   -0.31157   10.08368
373466.482700   -5.89522   -0.62710   37.18038    0.24564    0.84544    8.60812
373466.492700   -2.22067   -2.61647   39.84801    0.67166    0.22878    7.87808
373466.502700    1.48608   -1.56051   44.28150    0.49407    1.43496    8.62483
373466.512700    0.86391   -3.02717   46.09176   -0.95621    1.65793    8.33235
373466.522700   -1.20361   -1.98283   46.32387    0.22519    1.68928    9.96244
373466.532700   -4.05482   -3.25578   45.80746   -0.50207    2.67668    9.98359
373466.542700   -9.36202   -3.08280   43.43983   -1.62837    2.30259    9.80563
373466.552700  -16.02746   -3.49195   39.96610   -1.32536    1.45139   10.03870
373466.562700  -16.68711   -3.54237   35.88251   -1.34296    2.37010    9.63999
373466.572700  -15.99882   -3.38647   30.09426   -1.94037    1.05424    8.96214
373466.582700  -11.89054   -7.73155   23.15494   -1.72941    0.94639    9.07519
373466.592700  -10.43024  -11.20493   17.53852   -0.45387    1.15906    7.98100
373466.602700   -4.88985  -13.06808   12.78246   -0.05794   -0.15128    9.15048
373466.612700    1.30382  -14.81107    9.54376   -0.28684    0.24851    9.78404
373466.622700    4.29541  -13.09570    8.88188    0.44829    0.66347    8.91132
373466.632700    6.30202  -12.33739    8.71331    1.05257    0.47959    9.96416
373466.642700    2.74086  -11.40805    8.61081    0.58475    0.90670   11.87740
373466.652700   -1.42684  -12.25866    8.78946    0.05423    0.69466   11.57262
373466.662700   -4.44535  -12.38838    8.27500    0.72808   -0.01441   12.34216
373466.672700   -4.25129  -13.04258    6.42578    0.32745   -0.10947   11.07377
373466.682700   -6.96344  -11.75635    6.55515    0.06212    0.01817    9.39887
373466.692700   -6.97192   -8.32141    5.53890    0.18378   -1.02578   10.43828
373466.702700   -5.95647   -7.66996    5.01023    0.84016   -0.63202    9.99954
373466.712700   -3.81137   -8.13021    3.81057    0.75011   -0.77739    9.37655
373466.722700   -1.17600   -8.52166    3.24987    0.35059   -1.60003    8.96077
373466.732700    1.09154   -6.93646    1.47668   -0.41501   -0.90161    9.46242
373466.742700   -0.32447   -5.38529   -0.78094   -0.01862   -1.03443   10.15203
373466.752700    0.61089   -4.85811   -3.88059   -0.09878   -0.29490    9.49613
373466.762700   -0.37775   -4.37281   -5.57975    0.55177    0.09476    9.43393
373466.772700   -2.11536   -4.03190   -5.21191    0.65855   -0.12720    9.45680
373466.782700   -5.09039   -3.87526   -6.15689    0.37657   -0.29713    9.80741
373466.792700   -8.80459   -6.11724   -6.74079    0.33105   -0.16947   10.51437
373466.802700   -9.35846   -5.02175   -6.36648    0.74453   -0.49423   10.32984
373466.812700   -9.21001   -5.96300   -6.90053    0.24068   -1.08639    9.53773
373466.822700   -8.16872   -4.43699   -7.19091    0.33814   -1.04951    8.99274
373466.832700   -6.05066   -3.58947   -7.73911   -0.16318   -1.19761    8.98629
373466.842700   -2.25001   -1.68295   -7.47423    0.29390   -1.32682    9.03052
373466.852700    0.85835   -2.68683   -7.26505    0.42777   -1.10945    8.94556
373466.862700    2.94472   -3.49831   -9.83052   -0.37235   -0.64937    9.36644
373466.872700    5.38609   -3.11105  -11.15211    0.40678   -0.21583    9.58819
373466.882700    4.45589   -1.15720   -9.66328    0.76207   -0.19517   10.02965
373466.892700    5.00312    0.23720   -9.29928    0.11416    0.18475   10.01073
373466.902700    3.84088    0.80644   -9.69468    0.62874    0.27066   10.47688
373466.912700    2.58312    0.06383  -10.21005    0.67938    0.12100   10.67555
373466.922700   -0.56935    1.71440  -10.28591    0.01583    0.40029   10.52066
373466.932700   -3.13402    2.89447  -10.69300    0.16670    0.59746    9.88401
373466.942700   -4.33477    3.36842  -11.01689    0.60044    0.58266    9.24519
373466.952700   -5.94770    2.28937  -10.84472    0.95927   -0.14643    9.56101
373466.962700   -4.70100    1.24189  -10.92825    0.42427    0.07960    9.41869
373466.972700   -4.48781    1.36095  -11.75984   -0.32706    0.36258    8.74202
373466.982700   -0.86883    2.25493  -12.70574    0.02010    0.04672    9.31935
373466.992700    2.07646    3.32413  -13.39925   -0.02923    0.16417    8.53902
373467.002700    2.73501    3.58912  -11.86068    0.22245   -0.07149    9.18572
373467.012700    6.33359    3.88700  -10.82237    0.11778    0.21768   10.32109
373467.022700    5.54915    2.72292  -10.40944   -0.08444    0.58876    9.71210
373467.032700    5.48653    4.66611   -8.25311    0.29917    0.21647   10.28525
373467.042700    5.43932    6.09747   -7.29679    0.13078    1.08803    9.89253
373467.052700    5.48166    7.75120   -5.91361   -0.40191    0.45442    9.50184
373467.062700    5.22847    8.79089   -5.77753   -0.30101    1.04925   11.04440
373467.072700    2.23677    8.09629   -4.87066    0.47515    0.85599   11.15079
373467.082700   -0.78312    7.62962   -3.17785    0.08104    0.74683   11.82986
373467.092700   -6.58764    5.14677   -3.42795   -1.12213    1.34475   11.28711
373467.102700   -8.39796    6.40830   -4.56092   -1.11277    0.31847   10.54073
373467.112700   -9.27246    3.08458   -5.37051   -0.55864    0.85412   10.23167
373467.122700  -11.96347   -2.03463   -8.10924   -1.12994    0.52464    9.28537
373467.132700   -8.60422   -5.95120  -10.29926   -0.67140    0.37557    8.68995
373467.142700   -6.47597   -5.28897  -10.67758   -0.73323    0.33479    8.26878
373467.152700   -2.10665   -2.65600  -10.39924   -1.04090    0.01202    8.51968
373467.162700    3.24071   -1.85570   -8.73004    0.31155    0.63848    8.94021
373467.172700    6.72286   -1.95762   -7.80621    1.46218    0.60398    8.33194
373467.182700    6.77591   -2.32031   -5.54256    0.88869    0.56921    9.49630
373467.192700    7.23084   -1.15245   -3.52254    0.35988    1.56426   10.09305
373467.202700    4.47113    1.70317   -2.59321    0.52278    0.94369    9.29495
373467.212700    2.63435    4.05906   -3.71844    0.26679    0.39056    9.48226
373467.222700   -1.68249    2.47959   -4.80586    0.09024    0.42776   10.48036
373467.232700   -1.36874    0.98136   -5.18487    0.89464   -0.01242   10.86294
373467.242700   -2.11742    1.00852   -5.15702    0.12856    0.61826   11.32813
373467.252700   -2.88318    0.71047   -6.46887   -0.46130    0.45594   10.90936
373467.262700   -6.30678    1.39916   -5.28015    0.56413   -0.07834   10.30660
373467.272700   -5.64341    1.00583   -4.53834    0.06582    0.21558   10.40497
373467.282700   -3.49006    0.27336   -5.20355    0.11247   -0.11657    9.48203
373467.292700   -0.77235    0.22391   -4.91879   -0.01156   -0.61464    8.65895
373467.302700    2.76378    1.12517   -5.13256   -0.59402   -0.23602    7.94585
373467.312700    4.05339    0.98423   -5.43834   -0.24147   -0.52209    7.39938
373467.322700    5.96736   -0.47023   -6.15351    0.22010    0.02773    9.20360
373467.332700    6.35846    0.54832   -7.75006   -0.16024   -0.19591   10.12766
373467.342700    4.57793    0.49280   -7.11694   -0.39797    0.23371    9.25675
373467.352700   -0.28201    2.42017   -5.36346   -0.56249    0.08357   10.78902
373467.362700   -0.88264    1.90451   -3.32699    1.02873   -0.02723   10.75526
373467.372700   -2.69181    1.24836   -0.42067    1.16052   -0.01357   10.95528
373467.382700   -5.06243    0.47859   -0.52088   -0.48642   -0.43612   11.76988
373467.392700   -6.01359    5.27293   -0.03896   -0.93011   -0.36379   11.46644
373467.402700   -6.99851    9.03171    2.96901    0.26362   -0.56302   10.79933
373467.412700   -3.86259    8.57964    3.25927    0.10491    0.34499    9.33830
373467.422700   -2.83849    2.59785    1.97602    0.50677   -0.52051    8.59300
373467.432700   -3.63364   -0.80770    1.67464   -0.36607   -0.60650    8.49848
373467.442700   -3.37203   -2.05331    0.17510   -0.99971   -0.37304    8.66495
373467.452700    0.22999    1.39773    0.47842    0.07612   -0.36879    9.55996
373467.462700    1.28950    2.92776    1.36473   -0.03635   -0.23985   10.69044
373467.472700   -0.60424    1.85025   -0.05558   -0.00235   -0.14130    9.89768
373467.482700   -5.60725   -0.30751   -0.43046    0.17104    0.07129    9.86721
373467.492700   -6.85189    0.52449   -1.54412   -0.62972    0.18876   10.95277
373467.502700   -6.47786    2.29120   -0.09769    0.08181   -0.54623   10.67605
373467.512700   -4.90870    4.35408    0.81051    0.15133   -0.38356   10.49466
373467.522700   -6.92540    2.86920   -0.50111   -0.36066   -1.08827    9.93712
373467.532700   -5.16693    3.32310   -1.25936   -0.23446   -0.57886    9.97812
373467.542700   -1.03006    3.15218   -3.19596   -1.25183   -0.80465    9.97697
373467.552700    3.08532    4.60349   -4.82224   -0.60533   -0.63156    9.70217
373467.562700    6.94855    3.64458   -5.46682   -0.13263   -0.43551    8.64540
373467.572700    7.04962    3.26093   -5.89814   -0.44418   -0.06379    7.94071
373467.582700    7.52947    1.65247   -6.92803   -0.60864   -0.07281    8.49278
373467.592700    8.79095    2.82795   -8.25942   -0.65919    0.38511    9.21798
373467.602700   11.02795    4.16947   -8.56709   -1.11205    0.67287    9.07546
373467.612700    8.73617    3.00396   -9.28679   -1.05007    1.10850    8.98484
373467.622700    2.97199   -1.96364  -10.11442    0.21282    1.45124    8.64515
373467.632700    0.13018   -5.45765  -11.18580   -0.53339    0.51493    9.73881
373467.642700   -1.71228   -5.91241  -10.95003   -0.75377    1.17240    9.82800
373467.652700   -3.14388   -4.97007   -9.24284   -0.80859    0.87221   10.24430
373467.662700   -3.77172   -4.00188   -7.60006    0.07998    0.35018   10.49684
373467.672700   -6.62952   -3.74302   -6.69576    0.62267    0.43326   10.20576
373467.682700   -7.58407   -4.54802   -4.84848   -0.04954   -0.37816   11.15935
373467.692700   -4.33660   -0.52237   -2.79592   -0.55070    0.01286   11.07655
373467.702700   -1.62886    3.46003   -0.27639    0.02069   -0.61481    9.87022
373467.712700    1.12443    4.87524    1.46574   -0.01879   -0.39595    9.78293
373467.722700    3.89474    1.19221    0.85239    0.40886   -0.48827    9.28780
373467.732700    7.48151   -1.66049    1.93958    0.52874   -0.42024   10.22294
373467.742700   11.04181   -2.41473    2.95560   -0.07959    0.22125   10.05012
373467.752700   11.58400   -2.35818    2.47036   -0.69594   -0.24556    8.59344
373467.762700    6.60804   -2.74504    1.71778    0.14581    0.09526   10.42119
373467.772700    6.18708   -1.56383    0.24265   -0.06327    0.30237   11.54275
373467.782700    3.61307   -1.90589   -2.09233   -0.59257    0.69557   11.42468
373467.792700   -0.35088   -0.60619   -4.93850   -0.56221    0.12240   11.19125
373467.802700   -3.00385    2.44441   -5.70975   -0.05561    0.25579   10.29047
373467.812700   -7.01902    3.36355   -5.75439    0.22867   -0.15854   10.51655
373467.822700   -4.99636    3.64756   -6.84455   -0.01807    0.20898   10.18357
373467.832700   -2.84645    3.95072   -5.89018    0.38542    0.16198    9.12136
373467.842700   -0.69947    5.15221   -2.80686    0.85060   -0.33624    8.61330
373467.852700    0.57416    5.00559   -0.87565    0.50936    0.26626    8.06351
373467.862700    1.72730    3.64596    1.02244    0.57338    0.44105    8.80310
373467.872700    3.73477    3.32304    4.16563    0.59517    0.62085   10.28848
373467.882700    2.69055    3.92912    5.82813    0.00891    0.63942    8.97415
373467.892700   -0.57697    2.25671    5.72471   -0.29930    1.18765    8.99597
373467.902700   -4.25971   -0.60779    4.43544   -0.72837    0.83687    9.28254
373467.912700   -4.37682    1.31677    5.16023   -0.27896    0.38313    9.17516
373467.922700   -4.79331    1.01167    6.06837   -0.84851    0.69100    9.26905
373467.932700   -5.40007    0.20088    5.17335   -0.76708   -0.03736    9.09863
373467.942700   -2.54239    0.13952    4.67820   -0.15871   -0.14861    9.95287
373467.952700    0.26471    2.18228    4.33964   -0.32449    0.37427   10.99606
373467.962700    2.27951    4.99201    3.23990   -0.89974    0.05241   10.50214
373467.972700    2.13289    9.74429    1.82264   -0.97845    0.43865    9.48818
