
Project:     run3
Program:     Inertial Explorer Version 9.00.2207
Profile:     ARLI_IMU_BIASES
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      C:\Users\pleba\Documents\gnss_course\run3\run3.cts
ProcessInfo: run3 by Unknown on 4/24/2026 at 09:32:10

Datum:       ETRS89
Master 1:    Name BUDD00DNK, Status ENABLED
             Antenna height 2.694 m, to ARP [LEIAR25.R4(LEIT)]
             Lat, Lon, El Hgt 55 44 19.91720, 12 29 59.84215, 87.941 m [ETRF2000, 2024.003]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=0.000, y=0.000, z=0.000 m (x-right, y-fwd, z-up)
Body to IMU Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees

  GPSTime      AccBiasX      AccBiasY      AccBiasZ    GyroDriftX    GyroDriftY    GyroDriftZ
373183.59   2.50713E-03   9.20358E-03   7.11068E-03   7.89246E-02   8.43928E-02   2.57753E-01
373183.60   2.50715E-03   9.20358E-03   7.11067E-03   7.89246E-02   8.43928E-02   2.57753E-01
373183.60   2.50718E-03   9.20357E-03   7.11065E-03   7.89245E-02   8.43928E-02   2.57753E-01
373183.61   2.50720E-03   9.20357E-03   7.11064E-03   7.89245E-02   8.43928E-02   2.57753E-01
373183.61   2.50723E-03   9.20356E-03   7.11062E-03   7.89245E-02   8.43928E-02   2.57753E-01
373183.62   2.50725E-03   9.20356E-03   7.11061E-03   7.89244E-02   8.43929E-02   2.57753E-01
373183.62   2.50728E-03   9.20355E-03   7.11060E-03   7.89244E-02   8.43929E-02   2.57753E-01
373183.63   2.50730E-03   9.20355E-03   7.11058E-03   7.89244E-02   8.43929E-02   2.57753E-01
373183.63   2.50733E-03   9.20354E-03   7.11057E-03   7.89243E-02   8.43929E-02   2.57753E-01
373183.64   2.50735E-03   9.20354E-03   7.11055E-03   7.89243E-02   8.43929E-02   2.57753E-01
373183.64   2.50738E-03   9.20353E-03   7.11054E-03   7.89242E-02   8.43929E-02   2.57753E-01
373183.65   2.50740E-03   9.20353E-03   7.11052E-03   7.89242E-02   8.43929E-02   2.57753E-01
373183.65   2.50743E-03   9.20352E-03   7.11051E-03   7.89242E-02   8.43929E-02   2.57753E-01
373183.66   2.50745E-03   9.20352E-03   7.11049E-03   7.89241E-02   8.43930E-02   2.57753E-01
373183.66   2.50748E-03   9.20351E-03   7.11048E-03   7.89241E-02   8.43930E-02   2.57753E-01
373183.67   2.50751E-03   9.20351E-03   7.11046E-03   7.89241E-02   8.43930E-02   2.57753E-01
373183.67   2.50753E-03   9.20350E-03   7.11045E-03   7.89240E-02   8.43930E-02   2.57753E-01
373183.68   2.50756E-03   9.20350E-03   7.11044E-03   7.89240E-02   8.43930E-02   2.57753E-01
373183.68   2.50758E-03   9.20349E-03   7.11042E-03   7.89239E-02   8.43930E-02   2.57753E-01
373183.69   2.50761E-03   9.20349E-03   7.11041E-03   7.89239E-02   8.43931E-02   2.57753E-01
373183.69   2.50763E-03   9.20348E-03   7.11039E-03   7.89239E-02   8.43931E-02   2.57753E-01
373183.70   2.50766E-03   9.20348E-03   7.11038E-03   7.89238E-02   8.43931E-02   2.57753E-01
373183.70   2.50768E-03   9.20347E-03   7.11036E-03   7.89238E-02   8.43931E-02   2.57753E-01
373183.71   2.50771E-03   9.20347E-03   7.11035E-03   7.89237E-02   8.43931E-02   2.57753E-01
373183.71   2.50773E-03   9.20346E-03   7.11033E-03   7.89237E-02   8.43931E-02   2.57753E-01
373183.72   2.50776E-03   9.20346E-03   7.11032E-03   7.89237E-02   8.43931E-02   2.57753E-01
373183.72   2.50778E-03   9.20345E-03   7.11031E-03   7.89236E-02   8.43932E-02   2.57753E-01
373183.73   2.50781E-03   9.20345E-03   7.11029E-03   7.89236E-02   8.43932E-02   2.57753E-01
373183.73   2.50783E-03   9.20344E-03   7.11028E-03   7.89236E-02   8.43932E-02   2.57753E-01
373183.74   2.50786E-03   9.20344E-03   7.11026E-03   7.89235E-02   8.43932E-02   2.57753E-01
373183.74   2.50788E-03   9.20343E-03   7.11025E-03   7.89235E-02   8.43932E-02   2.57753E-01
373183.75   2.50791E-03   9.20343E-03   7.11023E-03   7.89234E-02   8.43932E-02   2.57754E-01
373183.75   2.50794E-03   9.20342E-03   7.11022E-03   7.89234E-02   8.43932E-02   2.57754E-01
373183.76   2.50796E-03   9.20342E-03   7.11021E-03   7.89234E-02   8.43933E-02   2.57754E-01
373183.76   2.50799E-03   9.20341E-03   7.11019E-03   7.89233E-02   8.43933E-02   2.57754E-01
373183.77   2.50801E-03   9.20341E-03   7.11018E-03   7.89233E-02   8.43933E-02   2.57754E-01
373183.77   2.50804E-03   9.20340E-03   7.11016E-03   7.89233E-02   8.43933E-02   2.57754E-01
373183.78   2.50806E-03   9.20340E-03   7.11015E-03   7.89232E-02   8.43933E-02   2.57754E-01
373183.78   2.50809E-03   9.20339E-03   7.11013E-03   7.89232E-02   8.43933E-02   2.57754E-01
373183.79   2.50811E-03   9.20339E-03   7.11012E-03   7.89232E-02   8.43933E-02   2.57754E-01
373183.79   2.50814E-03   9.20338E-03   7.11010E-03   7.89231E-02   8.43934E-02   2.57754E-01
373183.80   2.50816E-03   9.20338E-03   7.11009E-03   7.89231E-02   8.43934E-02   2.57754E-01
373183.80   2.50819E-03   9.20337E-03   7.11008E-03   7.89230E-02   8.43934E-02   2.57754E-01
373183.81   2.50821E-03   9.20337E-03   7.11006E-03   7.89230E-02   8.43934E-02   2.57754E-01
373183.81   2.50824E-03   9.20336E-03   7.11005E-03   7.89230E-02   8.43934E-02   2.57754E-01
373183.82   2.50826E-03   9.20336E-03   7.11003E-03   7.89229E-02   8.43934E-02   2.57754E-01
373183.82   2.50829E-03   9.20335E-03   7.11002E-03   7.89229E-02   8.43934E-02   2.57754E-01
373183.83   2.50831E-03   9.20335E-03   7.11000E-03   7.89229E-02   8.43935E-02   2.57754E-01
373183.83   2.50834E-03   9.20334E-03   7.10999E-03   7.89228E-02   8.43935E-02   2.57754E-01
373183.84   2.50836E-03   9.20334E-03   7.10998E-03   7.89228E-02   8.43935E-02   2.57754E-01
373183.84   2.50839E-03   9.20333E-03   7.10996E-03   7.89227E-02   8.43935E-02   2.57754E-01
373183.85   2.50841E-03   9.20333E-03   7.10995E-03   7.89227E-02   8.43935E-02   2.57754E-01
373183.85   2.50844E-03   9.20332E-03   7.10993E-03   7.89227E-02   8.43935E-02   2.57754E-01
373183.86   2.50846E-03   9.20332E-03   7.10992E-03   7.89226E-02   8.43935E-02   2.57754E-01
373183.86   2.50849E-03   9.20331E-03   7.10991E-03   7.89226E-02   8.43936E-02   2.57754E-01
373183.87   2.50851E-03   9.20331E-03   7.10989E-03   7.89225E-02   8.43936E-02   2.57754E-01
373183.87   2.50854E-03   9.20330E-03   7.10988E-03   7.89225E-02   8.43936E-02   2.57754E-01
373183.88   2.50857E-03   9.20330E-03   7.10986E-03   7.89225E-02   8.43936E-02   2.57754E-01
373183.88   2.50859E-03   9.20329E-03   7.10985E-03   7.89224E-02   8.43936E-02   2.57754E-01
373183.89   2.50862E-03   9.20329E-03   7.10983E-03   7.89224E-02   8.43936E-02   2.57754E-01
373183.89   2.50864E-03   9.20328E-03   7.10982E-03   7.89224E-02   8.43936E-02   2.57754E-01
373183.90   2.50867E-03   9.20328E-03   7.10981E-03   7.89223E-02   8.43937E-02   2.57755E-01
373183.90   2.50869E-03   9.20327E-03   7.10979E-03   7.89223E-02   8.43937E-02   2.57755E-01
373183.91   2.50872E-03   9.20327E-03   7.10978E-03   7.89222E-02   8.43937E-02   2.57755E-01
373183.91   2.50874E-03   9.20326E-03   7.10976E-03   7.89222E-02   8.43937E-02   2.57755E-01
373183.92   2.50877E-03   9.20326E-03   7.10975E-03   7.89222E-02   8.43937E-02   2.57755E-01
373183.92   2.50879E-03   9.20325E-03   7.10974E-03   7.89221E-02   8.43937E-02   2.57755E-01
373183.93   2.50882E-03   9.20324E-03   7.10972E-03   7.89221E-02   8.43937E-02   2.57755E-01
373183.93   2.50884E-03   9.20324E-03   7.10971E-03   7.89221E-02   8.43938E-02   2.57755E-01
373183.94   2.50887E-03   9.20323E-03   7.10969E-03   7.89220E-02   8.43938E-02   2.57755E-01
373183.94   2.50889E-03   9.20323E-03   7.10968E-03   7.89220E-02   8.43938E-02   2.57755E-01
373183.95   2.50892E-03   9.20322E-03   7.10967E-03   7.89219E-02   8.43938E-02   2.57755E-01
373183.95   2.50894E-03   9.20322E-03   7.10965E-03   7.89219E-02   8.43938E-02   2.57755E-01
373183.96   2.50897E-03   9.20321E-03   7.10964E-03   7.89219E-02   8.43938E-02   2.57755E-01
373183.96   2.50899E-03   9.20321E-03   7.10962E-03   7.89218E-02   8.43938E-02   2.57755E-01
373183.97   2.50902E-03   9.20320E-03   7.10961E-03   7.89218E-02   8.43939E-02   2.57755E-01
373183.97   2.50904E-03   9.20320E-03   7.10959E-03   7.89218E-02   8.43939E-02   2.57755E-01
373183.98   2.50907E-03   9.20319E-03   7.10958E-03   7.89217E-02   8.43939E-02   2.57755E-01
373183.98   2.50909E-03   9.20319E-03   7.10957E-03   7.89217E-02   8.43939E-02   2.57755E-01
373183.99   2.50912E-03   9.20318E-03   7.10955E-03   7.89216E-02   8.43939E-02   2.57755E-01
373183.99   2.50914E-03   9.20318E-03   7.10954E-03   7.89216E-02   8.43939E-02   2.57755E-01
373184.00   2.50917E-03   9.20317E-03   7.10952E-03   7.89216E-02   8.43939E-02   2.57755E-01
373184.00   2.50919E-03   9.20317E-03   7.10951E-03   7.89215E-02   8.43940E-02   2.57755E-01
373184.01   2.50922E-03   9.20316E-03   7.10950E-03   7.89215E-02   8.43940E-02   2.57755E-01
373184.01   2.50924E-03   9.20316E-03   7.10948E-03   7.89215E-02   8.43940E-02   2.57755E-01
373184.02   2.50927E-03   9.20315E-03   7.10947E-03   7.89214E-02   8.43940E-02   2.57755E-01
373184.02   2.50929E-03   9.20315E-03   7.10945E-03   7.89214E-02   8.43940E-02   2.57755E-01
373184.03   2.50932E-03   9.20314E-03   7.10944E-03   7.89213E-02   8.43940E-02   2.57755E-01
373184.03   2.50934E-03   9.20314E-03   7.10943E-03   7.89213E-02   8.43940E-02   2.57755E-01
373184.04   2.50937E-03   9.20313E-03   7.10941E-03   7.89213E-02   8.43941E-02   2.57755E-01
373184.04   2.50939E-03   9.20313E-03   7.10940E-03   7.89212E-02   8.43941E-02   2.57755E-01
373184.05   2.50942E-03   9.20312E-03   7.10938E-03   7.89212E-02   8.43941E-02   2.57755E-01
373184.05   2.50944E-03   9.20312E-03   7.10937E-03   7.89212E-02   8.43941E-02   2.57755E-01
373184.06   2.50947E-03   9.20311E-03   7.10936E-03   7.89211E-02   8.43941E-02   2.57755E-01
373184.06   2.50949E-03   9.20311E-03   7.10934E-03   7.89211E-02   8.43941E-02   2.57756E-01
373184.07   2.50952E-03   9.20310E-03   7.10933E-03   7.89210E-02   8.43941E-02   2.57756E-01
373184.07   2.50954E-03   9.20310E-03   7.10932E-03   7.89210E-02   8.43942E-02   2.57756E-01
373184.08   2.50957E-03   9.20309E-03   7.10930E-03   7.89210E-02   8.43942E-02   2.57756E-01
373184.08   2.50959E-03   9.20309E-03   7.10929E-03   7.89209E-02   8.43942E-02   2.57756E-01
373184.09   2.50962E-03   9.20308E-03   7.10927E-03   7.89209E-02   8.43942E-02   2.57756E-01
373184.09   2.50964E-03   9.20308E-03   7.10926E-03   7.89209E-02   8.43942E-02   2.57756E-01
373184.10   2.50967E-03   9.20307E-03   7.10925E-03   7.89208E-02   8.43942E-02   2.57756E-01
373184.10   2.50969E-03   9.20307E-03   7.10923E-03   7.89208E-02   8.43942E-02   2.57756E-01
373184.11   2.50972E-03   9.20306E-03   7.10922E-03   7.89207E-02   8.43943E-02   2.57756E-01
373184.11   2.50974E-03   9.20306E-03   7.10920E-03   7.89207E-02   8.43943E-02   2.57756E-01
373184.12   2.50977E-03   9.20305E-03   7.10919E-03   7.89207E-02   8.43943E-02   2.57756E-01
373184.12   2.50979E-03   9.20305E-03   7.10918E-03   7.89206E-02   8.43943E-02   2.57756E-01
373184.13   2.50981E-03   9.20304E-03   7.10916E-03   7.89206E-02   8.43943E-02   2.57756E-01
373184.13   2.50984E-03   9.20304E-03   7.10915E-03   7.89206E-02   8.43943E-02   2.57756E-01
373184.14   2.50986E-03   9.20303E-03   7.10914E-03   7.89205E-02   8.43943E-02   2.57756E-01
373184.14   2.50989E-03   9.20303E-03   7.10912E-03   7.89205E-02   8.43943E-02   2.57756E-01
373184.15   2.50991E-03   9.20302E-03   7.10911E-03   7.89204E-02   8.43944E-02   2.57756E-01
373184.15   2.50994E-03   9.20302E-03   7.10909E-03   7.89204E-02   8.43944E-02   2.57756E-01
373184.16   2.50996E-03   9.20301E-03   7.10908E-03   7.89204E-02   8.43944E-02   2.57756E-01
373184.16   2.50999E-03   9.20301E-03   7.10907E-03   7.89203E-02   8.43944E-02   2.57756E-01
373184.17   2.51001E-03   9.20300E-03   7.10905E-03   7.89203E-02   8.43944E-02   2.57756E-01
373184.17   2.51004E-03   9.20300E-03   7.10904E-03   7.89203E-02   8.43944E-02   2.57756E-01
373184.18   2.51006E-03   9.20299E-03   7.10903E-03   7.89202E-02   8.43944E-02   2.57756E-01
373184.18   2.51009E-03   9.20299E-03   7.10901E-03   7.89202E-02   8.43945E-02   2.57756E-01
373184.19   2.51011E-03   9.20298E-03   7.10900E-03   7.89201E-02   8.43945E-02   2.57756E-01
373184.19   2.51014E-03   9.20298E-03   7.10898E-03   7.89201E-02   8.43945E-02   2.57756E-01
373184.20   2.51016E-03   9.20297E-03   7.10897E-03   7.89201E-02   8.43945E-02   2.57756E-01
373184.20   2.51019E-03   9.20297E-03   7.10896E-03   7.89200E-02   8.43945E-02   2.57756E-01
373184.21   2.51021E-03   9.20296E-03   7.10894E-03   7.89200E-02   8.43945E-02   2.57756E-01
373184.21   2.51024E-03   9.20296E-03   7.10893E-03   7.89199E-02   8.43945E-02   2.57756E-01
373184.22   2.51026E-03   9.20295E-03   7.10892E-03   7.89199E-02   8.43945E-02   2.57756E-01
373184.22   2.51028E-03   9.20295E-03   7.10890E-03   7.89199E-02   8.43946E-02   2.57757E-01
373184.23   2.51031E-03   9.20294E-03   7.10889E-03   7.89198E-02   8.43946E-02   2.57757E-01
373184.23   2.51033E-03   9.20294E-03   7.10887E-03   7.89198E-02   8.43946E-02   2.57757E-01
373184.24   2.51036E-03   9.20293E-03   7.10886E-03   7.89198E-02   8.43946E-02   2.57757E-01
373184.24   2.51038E-03   9.20293E-03   7.10885E-03   7.89197E-02   8.43946E-02   2.57757E-01
373184.25   2.51041E-03   9.20292E-03   7.10883E-03   7.89197E-02   8.43946E-02   2.57757E-01
373184.25   2.51043E-03   9.20292E-03   7.10882E-03   7.89196E-02   8.43946E-02   2.57757E-01
373184.26   2.51046E-03   9.20291E-03   7.10881E-03   7.89196E-02   8.43946E-02   2.57757E-01
373184.26   2.51048E-03   9.20291E-03   7.10879E-03   7.89196E-02   8.43947E-02   2.57757E-01
373184.27   2.51051E-03   9.20290E-03   7.10878E-03   7.89195E-02   8.43947E-02   2.57757E-01
373184.27   2.51053E-03   9.20290E-03   7.10877E-03   7.89195E-02   8.43947E-02   2.57757E-01
373184.28   2.51055E-03   9.20289E-03   7.10875E-03   7.89195E-02   8.43947E-02   2.57757E-01
373184.28   2.51058E-03   9.20289E-03   7.10874E-03   7.89194E-02   8.43947E-02   2.57757E-01
373184.29   2.51060E-03   9.20288E-03   7.10872E-03   7.89194E-02   8.43947E-02   2.57757E-01
373184.29   2.51063E-03   9.20288E-03   7.10871E-03   7.89193E-02   8.43947E-02   2.57757E-01
373184.30   2.51065E-03   9.20287E-03   7.10870E-03   7.89193E-02   8.43948E-02   2.57757E-01
373184.30   2.51068E-03   9.20287E-03   7.10868E-03   7.89193E-02   8.43948E-02   2.57757E-01
373184.31   2.51070E-03   9.20286E-03   7.10867E-03   7.89192E-02   8.43948E-02   2.57757E-01
373184.31   2.51073E-03   9.20286E-03   7.10866E-03   7.89192E-02   8.43948E-02   2.57757E-01
373184.32   2.51075E-03   9.20285E-03   7.10864E-03   7.89192E-02   8.43948E-02   2.57757E-01
373184.32   2.51077E-03   9.20285E-03   7.10863E-03   7.89191E-02   8.43948E-02   2.57757E-01
373184.33   2.51080E-03   9.20284E-03   7.10862E-03   7.89191E-02   8.43948E-02   2.57757E-01
373184.33   2.51082E-03   9.20284E-03   7.10860E-03   7.89190E-02   8.43948E-02   2.57757E-01
373184.34   2.51085E-03   9.20283E-03   7.10859E-03   7.89190E-02   8.43949E-02   2.57757E-01
373184.34   2.51087E-03   9.20282E-03   7.10857E-03   7.89190E-02   8.43949E-02   2.57757E-01
373184.35   2.51090E-03   9.20282E-03   7.10856E-03   7.89189E-02   8.43949E-02   2.57757E-01
373184.35   2.51092E-03   9.20282E-03   7.10855E-03   7.89189E-02   8.43949E-02   2.57757E-01
373184.36   2.51095E-03   9.20281E-03   7.10853E-03   7.89189E-02   8.43949E-02   2.57757E-01
373184.36   2.51097E-03   9.20281E-03   7.10852E-03   7.89188E-02   8.43949E-02   2.57757E-01
373184.37   2.51099E-03   9.20280E-03   7.10851E-03   7.89188E-02   8.43949E-02   2.57757E-01
373184.37   2.51102E-03   9.20280E-03   7.10849E-03   7.89187E-02   8.43949E-02   2.57757E-01
373184.38   2.51104E-03   9.20279E-03   7.10848E-03   7.89187E-02   8.43950E-02   2.57757E-01
373184.38   2.51107E-03   9.20278E-03   7.10847E-03   7.89187E-02   8.43950E-02   2.57758E-01
373184.39   2.51109E-03   9.20278E-03   7.10845E-03   7.89186E-02   8.43950E-02   2.57758E-01
373184.39   2.51112E-03   9.20277E-03   7.10844E-03   7.89186E-02   8.43950E-02   2.57758E-01
373184.40   2.51114E-03   9.20277E-03   7.10843E-03   7.89186E-02   8.43950E-02   2.57758E-01
373184.40   2.51116E-03   9.20277E-03   7.10841E-03   7.89185E-02   8.43950E-02   2.57758E-01
373184.41   2.51119E-03   9.20276E-03   7.10840E-03   7.89185E-02   8.43950E-02   2.57758E-01
373184.41   2.51121E-03   9.20276E-03   7.10839E-03   7.89184E-02   8.43951E-02   2.57758E-01
373184.42   2.51124E-03   9.20275E-03   7.10837E-03   7.89184E-02   8.43951E-02   2.57758E-01
373184.42   2.51126E-03   9.20274E-03   7.10836E-03   7.89184E-02   8.43951E-02   2.57758E-01
373184.43   2.51129E-03   9.20274E-03   7.10835E-03   7.89183E-02   8.43951E-02   2.57758E-01
373184.43   2.51131E-03   9.20274E-03   7.10833E-03   7.89183E-02   8.43951E-02   2.57758E-01
373184.44   2.51133E-03   9.20273E-03   7.10832E-03   7.89182E-02   8.43951E-02   2.57758E-01
373184.44   2.51136E-03   9.20273E-03   7.10831E-03   7.89182E-02   8.43951E-02   2.57758E-01
373184.45   2.51138E-03   9.20272E-03   7.10829E-03   7.89182E-02   8.43951E-02   2.57758E-01
373184.45   2.51141E-03   9.20272E-03   7.10828E-03   7.89181E-02   8.43951E-02   2.57758E-01
373184.46   2.51143E-03   9.20271E-03   7.10827E-03   7.89181E-02   8.43952E-02   2.57758E-01
373184.46   2.51145E-03   9.20270E-03   7.10825E-03   7.89181E-02   8.43952E-02   2.57758E-01
373184.47   2.51148E-03   9.20270E-03   7.10824E-03   7.89180E-02   8.43952E-02   2.57758E-01
373184.47   2.51150E-03   9.20270E-03   7.10823E-03   7.89180E-02   8.43952E-02   2.57758E-01
373184.48   2.51153E-03   9.20269E-03   7.10821E-03   7.89179E-02   8.43952E-02   2.57758E-01
373184.48   2.51155E-03   9.20269E-03   7.10820E-03   7.89179E-02   8.43952E-02   2.57758E-01
373184.49   2.51157E-03   9.20268E-03   7.10818E-03   7.89179E-02   8.43952E-02   2.57758E-01
373184.49   2.51160E-03   9.20267E-03   7.10817E-03   7.89178E-02   8.43952E-02   2.57758E-01
373184.50   2.51162E-03   9.20267E-03   7.10816E-03   7.89178E-02   8.43953E-02   2.57758E-01
373184.50   2.51165E-03   9.20267E-03   7.10814E-03   7.89178E-02   8.43953E-02   2.57758E-01
373184.51   2.51167E-03   9.20266E-03   7.10813E-03   7.89177E-02   8.43953E-02   2.57758E-01
373184.51   2.51170E-03   9.20266E-03   7.10812E-03   7.89177E-02   8.43953E-02   2.57758E-01
373184.52   2.51172E-03   9.20265E-03   7.10810E-03   7.89176E-02   8.43953E-02   2.57758E-01
373184.52   2.51174E-03   9.20265E-03   7.10809E-03   7.89176E-02   8.43953E-02   2.57758E-01
373184.53   2.51177E-03   9.20264E-03   7.10808E-03   7.89176E-02   8.43953E-02   2.57758E-01
373184.53   2.51179E-03   9.20263E-03   7.10806E-03   7.89175E-02   8.43953E-02   2.57758E-01
373184.54   2.51181E-03   9.20263E-03   7.10805E-03   7.89175E-02   8.43954E-02   2.57759E-01
373184.54   2.51184E-03   9.20262E-03   7.10804E-03   7.89175E-02   8.43954E-02   2.57759E-01
373184.55   2.51186E-03   9.20262E-03   7.10803E-03   7.89174E-02   8.43954E-02   2.57759E-01
373184.55   2.51189E-03   9.20261E-03   7.10801E-03   7.89174E-02   8.43954E-02   2.57759E-01
373184.56   2.51191E-03   9.20261E-03   7.10800E-03   7.89173E-02   8.43954E-02   2.57759E-01
373184.56   2.51193E-03   9.20260E-03   7.10799E-03   7.89173E-02   8.43954E-02   2.57759E-01
373184.57   2.51196E-03   9.20260E-03   7.10797E-03   7.89173E-02   8.43954E-02   2.57759E-01
373184.57   2.51198E-03   9.20259E-03   7.10796E-03   7.89172E-02   8.43954E-02   2.57759E-01
373184.58   2.51201E-03   9.20259E-03   7.10795E-03   7.89172E-02   8.43955E-02   2.57759E-01
373184.58   2.51203E-03   9.20258E-03   7.10793E-03   7.89172E-02   8.43955E-02   2.57759E-01
373184.59   2.51205E-03   9.20258E-03   7.10792E-03   7.89171E-02   8.43955E-02   2.57759E-01
373184.59   2.51208E-03   9.20257E-03   7.10791E-03   7.89171E-02   8.43955E-02   2.57759E-01
373184.60   2.51210E-03   9.20257E-03   7.10789E-03   7.89170E-02   8.43955E-02   2.57759E-01
373184.60   2.51213E-03   9.20256E-03   7.10788E-03   7.89170E-02   8.43955E-02   2.57759E-01
373184.61   2.51215E-03   9.20256E-03   7.10787E-03   7.89170E-02   8.43955E-02   2.57759E-01
373184.61   2.51217E-03   9.20255E-03   7.10785E-03   7.89169E-02   8.43955E-02   2.57759E-01
373184.62   2.51220E-03   9.20255E-03   7.10784E-03   7.89169E-02   8.43956E-02   2.57759E-01
373184.62   2.51222E-03   9.20254E-03   7.10783E-03   7.89169E-02   8.43956E-02   2.57759E-01
373184.63   2.51224E-03   9.20254E-03   7.10781E-03   7.89168E-02   8.43956E-02   2.57759E-01
373184.63   2.51227E-03   9.20253E-03   7.10780E-03   7.89168E-02   8.43956E-02   2.57759E-01
373184.64   2.51229E-03   9.20253E-03   7.10779E-03   7.89167E-02   8.43956E-02   2.57759E-01
373184.64   2.51232E-03   9.20252E-03   7.10777E-03   7.89167E-02   8.43956E-02   2.57759E-01
373184.65   2.51234E-03   9.20252E-03   7.10776E-03   7.89167E-02   8.43956E-02   2.57759E-01
373184.65   2.51236E-03   9.20251E-03   7.10775E-03   7.89166E-02   8.43956E-02   2.57759E-01
373184.66   2.51239E-03   9.20251E-03   7.10774E-03   7.89166E-02   8.43956E-02   2.57759E-01
373184.66   2.51241E-03   9.20250E-03   7.10772E-03   7.89165E-02   8.43957E-02   2.57759E-01
373184.67   2.51243E-03   9.20250E-03   7.10771E-03   7.89165E-02   8.43957E-02   2.57759E-01
373184.67   2.51246E-03   9.20249E-03   7.10770E-03   7.89165E-02   8.43957E-02   2.57759E-01
373184.68   2.51248E-03   9.20249E-03   7.10768E-03   7.89164E-02   8.43957E-02   2.57759E-01
373184.68   2.51250E-03   9.20248E-03   7.10767E-03   7.89164E-02   8.43957E-02   2.57759E-01
373184.69   2.51253E-03   9.20248E-03   7.10766E-03   7.89164E-02   8.43957E-02   2.57760E-01
373184.69   2.51255E-03   9.20247E-03   7.10764E-03   7.89163E-02   8.43957E-02   2.57760E-01
373184.70   2.51258E-03   9.20247E-03   7.10763E-03   7.89163E-02   8.43957E-02   2.57760E-01
373184.70   2.51260E-03   9.20246E-03   7.10762E-03   7.89163E-02   8.43958E-02   2.57760E-01
373184.71   2.51262E-03   9.20246E-03   7.10760E-03   7.89162E-02   8.43958E-02   2.57760E-01
373184.71   2.51265E-03   9.20245E-03   7.10759E-03   7.89162E-02   8.43958E-02   2.57760E-01
373184.72   2.51267E-03   9.20245E-03   7.10758E-03   7.89161E-02   8.43958E-02   2.57760E-01
373184.72   2.51269E-03   9.20244E-03   7.10756E-03   7.89161E-02   8.43958E-02   2.57760E-01
373184.73   2.51272E-03   9.20244E-03   7.10755E-03   7.89161E-02   8.43958E-02   2.57760E-01
373184.73   2.51274E-03   9.20243E-03   7.10754E-03   7.89160E-02   8.43958E-02   2.57760E-01
373184.74   2.51276E-03   9.20243E-03   7.10753E-03   7.89160E-02   8.43958E-02   2.57760E-01
373184.74   2.51279E-03   9.20242E-03   7.10751E-03   7.89159E-02   8.43958E-02   2.57760E-01
373184.75   2.51281E-03   9.20242E-03   7.10750E-03   7.89159E-02   8.43959E-02   2.57760E-01
373184.75   2.51283E-03   9.20241E-03   7.10749E-03   7.89159E-02   8.43959E-02   2.57760E-01
373184.76   2.51286E-03   9.20241E-03   7.10747E-03   7.89158E-02   8.43959E-02   2.57760E-01
373184.76   2.51288E-03   9.20240E-03   7.10746E-03   7.89158E-02   8.43959E-02   2.57760E-01
373184.77   2.51290E-03   9.20240E-03   7.10745E-03   7.89158E-02   8.43959E-02   2.57760E-01
373184.77   2.51293E-03   9.20239E-03   7.10743E-03   7.89157E-02   8.43959E-02   2.57760E-01
373184.78   2.51295E-03   9.20239E-03   7.10742E-03   7.89157E-02   8.43959E-02   2.57760E-01
373184.78   2.51297E-03   9.20238E-03   7.10741E-03   7.89156E-02   8.43959E-02   2.57760E-01
373184.79   2.51300E-03   9.20238E-03   7.10740E-03   7.89156E-02   8.43959E-02   2.57760E-01
373184.79   2.51302E-03   9.20237E-03   7.10738E-03   7.89156E-02   8.43960E-02   2.57760E-01
373184.80   2.51304E-03   9.20237E-03   7.10737E-03   7.89155E-02   8.43960E-02   2.57760E-01
373184.80   2.51307E-03   9.20236E-03   7.10736E-03   7.89155E-02   8.43960E-02   2.57760E-01
373184.81   2.51309E-03   9.20236E-03   7.10734E-03   7.89155E-02   8.43960E-02   2.57760E-01
373184.81   2.51311E-03   9.20235E-03   7.10733E-03   7.89154E-02   8.43960E-02   2.57760E-01
373184.82   2.51314E-03   9.20235E-03   7.10732E-03   7.89154E-02   8.43960E-02   2.57760E-01
373184.82   2.51316E-03   9.20234E-03   7.10731E-03   7.89153E-02   8.43960E-02   2.57760E-01
373184.83   2.51318E-03   9.20234E-03   7.10729E-03   7.89153E-02   8.43960E-02   2.57760E-01
373184.83   2.51321E-03   9.20233E-03   7.10728E-03   7.89153E-02   8.43960E-02   2.57760E-01
373184.84   2.51323E-03   9.20233E-03   7.10727E-03   7.89152E-02   8.43961E-02   2.57760E-01
373184.84   2.51325E-03   9.20232E-03   7.10725E-03   7.89152E-02   8.43961E-02   2.57760E-01
373184.85   2.51328E-03   9.20232E-03   7.10724E-03   7.89151E-02   8.43961E-02   2.57761E-01
373184.85   2.51330E-03   9.20231E-03   7.10723E-03   7.89151E-02   8.43961E-02   2.57761E-01
373184.86   2.51332E-03   9.20231E-03   7.10722E-03   7.89151E-02   8.43961E-02   2.57761E-01
373184.86   2.51335E-03   9.20230E-03   7.10720E-03   7.89150E-02   8.43961E-02   2.57761E-01
